target_id	length	eff_length	est_counts	tpm
FBtr0333755	2191	1988.47	0	0
FBtr0070378	4560	4357.47	3306.72	23.3623
FBtr0070379	7664	7461.47	117.025	0.482845
FBtr0070380	4106	3903.47	1176.26	9.2769
FBtr0333260	7119	6916.47	0	0
FBtr0070381	1862	1659.47	426.428	7.91095
FBtr0070382	1966	1763.47	12.0122	0.209703
FBtr0070383	1987	1784.47	7.55983	0.130423
FBtr0070384	1895	1692.47	67.1023	1.22059
FBtr0331410	1668	1465.47	5422.9	113.922
FBtr0070385	1948	1745.47	3.82985e-08	6.75493e-10
FBtr0310076	1783	1580.47	34.6346	0.674646
FBtr0310500	1786	1583.47	27.7802	0.540104
FBtr0310501	1672	1469.47	768.585	16.1021
FBtr0070386	512	311.356	1484.95	146.827
FBtr0343049	807	604.47	101.05	5.14651
FBtr0070387	1582	1379.47	35.2098	0.785785
FBtr0345609	2467	2264.47	99.7902	1.35667
FBtr0070388	1822	1619.47	214	4.06811
FBtr0070389	1638	1435.47	1123.48	24.0948
FBtr0070390	372	179.837	1039.94	178.026
FBtr0345607	534	332.776	13.0552	1.20777
FBtr0290085	561	359.46	3.74822	0.321015
FBtr0342764	680	477.627	24.2518	1.56317
FBtr0070392	891	688.47	1659.71	74.2161
FBtr0345608	1100	897.47	4.29411	0.147301
FBtr0070393	2955	2752.47	2395	26.7877
FBtr0342765	2738	2535.47	0	0
FBtr0332380	893	690.47	4	0.178348
FBtr0342766	12119	11916.5	0.0462823	0.000119569
FBtr0344153	12023	11820.5	3137.5	8.17149
FBtr0332381	12107	11904.5	6.27259	0.0162214
FBtr0070396	3052	2849.47	2752	29.7328
FBtr0070397	1267	1064.47	5	0.144607
FBtr0070398	1921	1718.47	4229.73	75.7744
FBtr0070399	1643	1440.47	11	0.235094
FBtr0070401	3247	3044.47	2573.47	26.0231
FBtr0344007	4247	4044.47	48.5336	0.369431
FBtr0070402	4269	4066.47	2101.24	15.9078
FBtr0070403	5069	4866.47	263.729	1.66839
FBtr0070404	4599	4396.47	733.559	5.13668
FBtr0307284	4955	4752.47	574.723	3.72299
FBtr0307285	4207	4004.47	418.995	3.22118
FBtr0343597	4653	4450.47	67.7586	0.468717
FBtr0070405	653	450.627	1089.83	74.4551
FBtr0333730	597	395.119	306.167	23.8552
FBtr0070406	1908	1705.47	440.424	7.95021
FBtr0303997	634	431.714	0.170863	0.0121844
FBtr0303998	941	738.47	2.40544	0.10028
FBtr0333731	702	499.58	0	0
FBtr0070407	952	749.47	13.153	0.540284
FBtr0308937	1385	1182.47	21.847	0.568793
FBtr0070408	2079	1876.47	1597.3	26.2057
FBtr0332962	5515	5312.47	1704.7	9.87881
FBtr0070411	3175	2972.47	10780.1	111.65
FBtr0300792	3387	3184.47	4118.85	39.8191
FBtr0070412	2656	2453.47	3892.11	48.8378
FBtr0346648	2928	2725.47	1106.13	12.4945
FBtr0300793	2717	2514.47	485.764	5.94745
FBtr0345315	2606	2403.47	1938.27	24.8272
FBtr0070414	2163	1960.47	1404	22.0475
FBtr0345316	1791	1588.47	0	0
FBtr0070415	3979	3776.47	1.77633	0.0144807
FBtr0340208	3982	3779.47	0.670999	0.00546567
FBtr0474141	3979	3776.47	1.77633	0.0144807
FBtr0474238	3979	3776.47	1.77633	0.0144807
FBtr0070417	1247	1044.47	31.1782	0.918983
FBtr0342768	1113	910.47	46.8218	1.5832
FBtr0070418	2332	2129.47	2169	31.3574
FBtr0070419	3927	3724.47	243.886	2.01593
FBtr0342769	3741	3538.47	2118.3	18.4299
FBtr0070420	3766	3563.47	3367.61	29.0938
FBtr0342770	3744	3541.47	24.7795	0.215408
FBtr0342771	3838	3635.47	63.6106	0.538668
FBtr0070423	1681	1478.47	38	0.791267
FBtr0070424	1109	906.47	7.01167	0.238133
FBtr0331383	1766	1563.47	345.988	6.81278
FBtr0070425	1791	1588.47	3951.52	76.5839
FBtr0070426	1685	1482.47	0	0
FBtr0310077	1694	1491.47	30	0.61924
FBtr0070427	1644	1441.47	4.16787	0.0890145
FBtr0070428	1685	1482.47	3.83213	0.0795804
FBtr0070429	6768	6565.47	1369.92	6.42366
FBtr0070430	5067	4864.47	3765.61	23.8315
FBtr0344159	6939	6736.47	945.469	4.32083
FBtr0070431	748	545.528	1337	75.4513
FBtr0070432	5940	5737.47	119.827	0.642965
FBtr0301515	5724	5521.47	186.614	1.0405
FBtr0343589	5695	5492.47	0.00232324	1.3022e-05
FBtr0345598	6048	5845.47	23.8082	0.125389
FBtr0070433	5821	5618.47	1044.51	5.72329
FBtr0112843	6020	5817.47	221.24	1.1708
FBtr0070434	1936	1733.47	3187.31	56.6057
FBtr0070437	958	755.47	0	0
FBtr0302447	990	787.47	0	0
FBtr0302448	938	735.47	0	0
FBtr0302449	934	731.47	0	0
FBtr0070438	1634	1431.47	1161.45	24.9788
FBtr0308566	1973	1770.47	2757.55	47.9497
FBtr0070439	3595	3392.47	2891.82	26.2426
FBtr0070440	3303	3100.47	986.511	9.7955
FBtr0340091	2946	2743.47	31.673	0.35542
FBtr0070442	2045	1842.47	1197.99	20.0173
FBtr0340092	2427	2224.47	3.00622	0.0416051
FBtr0300708	2334	2131.47	0	0
FBtr0070445	1280	1077.47	67.7527	1.93586
FBtr0307159	1798	1595.47	394.247	7.60733
FBtr0070446	1027	824.47	8914	332.851
FBtr0070447	1762	1559.47	1319.37	26.0461
FBtr0070448	4527	4324.47	1395.31	9.93321
FBtr0340093	4090	3887.47	3050.69	24.1592
FBtr0300707	1524	1321.47	130.092	3.03071
FBtr0308567	1389	1186.47	387.908	10.0652
FBtr0339401	1138	935.47	11.0243	0.362805
FBtr0345706	1294	1091.47	0	0
FBtr0070457	4223	4020.47	1482.46	11.3517
FBtr0070458	2721	2518.47	259.481	3.17191
FBtr0303886	4316	4113.47	133.473	0.998931
FBtr0303887	4509	4306.47	285.94	2.04412
FBtr0334883	4544	4341.47	301.643	2.13899
FBtr0070459	663	460.627	1896.7	126.765
FBtr0308831	1596	1393.47	20.3031	0.448557
FBtr0070460	1780	1577.47	8	0.156128
FBtr0070461	931	728.47	0	0
FBtr0070462	1537	1334.47	0	0
FBtr0070471	4805	4602.47	366.168	2.4493
FBtr0070472	3021	2818.47	0	0
FBtr0070473	3091	2888.47	0	0
FBtr0070474	3218	3015.47	107.314	1.0956
FBtr0070475	3174	2971.47	889.589	9.21659
FBtr0070476	2745	2542.47	0	0
FBtr0070466	2847	2644.47	280.283	3.26295
FBtr0070467	2929	2726.47	0	0
FBtr0070468	3055	2852.47	2496.05	26.9392
FBtr0070469	4244	4041.47	1200.31	9.14339
FBtr0070470	3110	2907.47	0	0
FBtr0112828	2903	2700.47	0	0
FBtr0301966	3182	2979.47	0	0
FBtr0302185	2166	1963.47	10.7339	0.1683
FBtr0331751	4750	4547.47	33.9126	0.229585
FBtr0331752	4499	4296.47	85.0905	0.609708
FBtr0331753	5004	4801.47	58.3934	0.374405
FBtr0481696	2967	2764.47	6.15003	0.0684885
FBtr0481697	3347	3144.47	0	0
FBtr0070477	4527	4324.47	133.101	0.947549
FBtr0332311	4441	4238.47	212.899	1.54638
FBtr0070478	1645	1442.47	257.259	5.49055
FBtr0345709	1765	1562.47	468.741	9.23578
FBtr0070479	1357	1154.47	1812	48.3201
FBtr0070480	2283	2080.47	3	0.0443927
FBtr0070481	3075	2872.47	650.041	6.96687
FBtr0070482	3152	2949.47	699.482	7.30104
FBtr0310649	3066	2863.47	2136.48	22.9698
FBtr0070484	3502	3299.47	234	2.18335
FBtr0070485	2235	2032.47	9477	143.549
FBtr0070487	2002	1799.47	1157	19.7943
FBtr0070488	1804	1601.47	722.823	13.8952
FBtr0070489	966	763.47	0	0
FBtr0070490	2352	2149.47	310	4.43999
FBtr0070491	1845	1642.47	1595.47	29.905
FBtr0070492	1866	1663.47	237.134	4.38865
FBtr0070493	1829	1626.47	570.232	10.7934
FBtr0309881	2070	1867.47	4.25152	0.0700879
FBtr0345318	1592	1389.47	256.908	5.69221
FBtr0070494	1667	1464.47	32.5995	0.685303
FBtr0332496	1083	880.47	49.4005	1.72731
FBtr0070495	3837	3634.47	3554.71	30.1103
FBtr0070496	3780	3577.47	199.464	1.71649
FBtr0070498	2425	2222.47	2142	29.6712
FBtr0070499	1952	1749.47	1540	27.0998
FBtr0273279	1181	978.47	1	0.0314633
FBtr0070501	2013	1810.47	1127.77	19.1771
FBtr0273276	2110	1907.47	140.22	2.26311
FBtr0345710	2120	1917.47	448.007	7.19297
FBtr0070502	3029	2826.47	2587.46	28.1826
FBtr0345716	3360	3157.47	9.53918	0.0930088
FBtr0070504	1013	810.47	6	0.227912
FBtr0070505	946	743.47	0	0
FBtr0070506	1428	1225.47	1	0.0251217
FBtr0070507	10150	9947.47	1900.91	5.88302
FBtr0304659	9611	9408.47	849.092	2.77836
FBtr0070508	931	728.47	63.3652	2.67788
FBtr0343600	747	544.528	1671.63	94.5091
FBtr0070517	2841	2638.47	224.636	2.62107
FBtr0070518	2386	2183.47	359.281	5.06569
FBtr0070519	11128	10925.5	227.59	0.641305
FBtr0070520	2604	2401.47	589.663	7.55926
FBtr0070521	2435	2232.47	0	0
FBtr0070522	2167	1964.47	37.8746	0.593546
FBtr0070509	4093	3890.47	59.8948	0.473958
FBtr0070511	3834	3631.47	0	0
FBtr0070512	3792	3589.47	0	0
FBtr0070513	3831	3628.47	0	0
FBtr0070515	3828	3625.47	31.7896	0.269944
FBtr0333312	10159	9956.47	0	0
FBtr0333313	8328	8125.47	1356.48	5.13946
FBtr0333314	7521	7318.47	82.8088	0.348344
FBtr0333315	9576	9373.47	1.66811e-06	5.4787e-09
FBtr0333316	8691	8488.47	35.8849	0.130147
FBtr0333317	9456	9253.47	12.096	0.040243
FBtr0070523	523	322.006	0	0
FBtr0346736	952	749.47	0	0
FBtr0070526	1758	1555.47	0	0
FBtr0331606	1665	1462.47	0	0
FBtr0070527	2416	2213.47	0	0
FBtr0070528	2653	2450.47	212.106	2.66474
FBtr0070529	2348	2145.47	0.000230208	3.30332e-06
FBtr0070530	1509	1306.47	0.999779	0.023559
FBtr0310466	1518	1315.47	0.000221094	5.17425e-06
FBtr0070531	1155	952.47	0	0
FBtr0070532	835	632.47	0	0
FBtr0332305	815	612.47	0	0
FBtr0070534	1392	1189.47	0	0
FBtr0344078	5934	5731.47	1.03362	0.00555199
FBtr0332302	1824	1621.47	0	0
FBtr0332303	1603	1400.47	0	0
FBtr0332304	1643	1440.47	0	0
FBtr0070536	1659	1456.47	2	0.0422747
FBtr0070537	690	487.58	0	0
FBtr0070538	267	93.2585	0	0
FBtr0070539	594	392.198	0	0
FBtr0070540	546	344.743	0	0
FBtr0070541	557	355.496	0	0
FBtr0070542	963	760.47	3301	133.634
FBtr0070543	630	427.714	651.344	46.8823
FBtr0345708	816	613.47	72.6564	3.64614
FBtr0070546	1084	881.47	0	0
FBtr0113325	860	657.47	0	0
FBtr0070550	2687	2484.47	0	0
FBtr0070551	840	637.47	1	0.0482939
FBtr0070552	1047	844.47	0	0
FBtr0070553	1570	1367.47	0	0
FBtr0070554	850	647.47	0	0
FBtr0070555	1048	845.47	0	0
FBtr0070556	1187	984.47	0	0
FBtr0070557	487	286.991	0	0
