target_id	length	eff_length	est_counts	tpm
FBtr0342735	3484	3278.35	0	0
FBtr0342736	3220	3014.35	0	0
FBtr0342737	3585	3379.35	17.265	0.14321
FBtr0330317	3511	3305.35	53.363	0.452545
FBtr0330318	3726	3520.35	0	0
FBtr0330319	3254	3048.35	119.604	1.09982
FBtr0330320	4058	3852.35	46.9828	0.341863
FBtr0479843	3484	3278.35	0	0
FBtr0070225	3784	3578.35	1886.6	14.7787
FBtr0332291	3799	3593.35	26.8771	0.209663
FBtr0332292	3603	3397.35	116.522	0.96141
FBtr0070230	3382	3176.35	2389	21.0828
FBtr0070231	1713	1507.35	75	1.39472
FBtr0070233	831	625.347	1030	46.1695
FBtr0070234	1114	908.347	2716	83.8141
FBtr0070235	3623	3417.35	3640.83	29.8642
FBtr0342738	3887	3681.35	1213.17	9.2375
FBtr0332287	3620	3414.35	8.26067e-06	6.78182e-08
FBtr0070236	2319	2113.35	1537.45	20.3924
FBtr0070237	1374	1168.35	43.5501	1.04486
FBtr0332288	2243	2037.35	0	0
FBtr0070238	4457	4251.35	72.9303	0.480862
FBtr0342730	4397	4191.35	74.0697	0.495366
FBtr0070239	5365	5159.35	3098.75	16.8357
FBtr0070241	4274	4068.35	243.826	1.67997
FBtr0342731	5323	5117.35	228.304	1.25057
FBtr0310282	5414	5208.35	0	0
FBtr0310283	5157	4951.35	0	0
FBtr0303264	5470	5264.35	220.119	1.17207
FBtr0302877	404	206.725	0	0
FBtr0070244	7025	6819.35	90.5469	0.372194
FBtr0330391	7025	6819.35	90.5469	0.372194
FBtr0345507	6975	6769.35	97.9062	0.405418
FBtr0070245	2890	2684.35	1647	17.1986
FBtr0070250	1487	1281.35	778.403	17.0285
FBtr0345522	3018	2812.35	49.5972	0.494342
FBtr0070251	2159	1953.35	1	0.0143503
FBtr0070252	1638	1432.35	3	0.05871
FBtr0070253	859	653.347	113.281	4.86017
FBtr0339576	905	699.347	62.2349	2.49448
FBtr0339577	855	649.347	165.824	7.15831
FBtr0300352	799	593.347	0	0
FBtr0345508	1474	1268.35	22.6859	0.501368
FBtr0070254	753	547.347	63.9742	3.27628
FBtr0070257	1082	876.347	4	0.127945
FBtr0070259	2082	1876.35	2882.17	43.0572
FBtr0339589	2672	2466.35	295.057	3.35344
FBtr0070260	3254	3048.35	33.8638	0.311394
FBtr0339591	4686	4480.35	156.437	0.978737
FBtr0339590	2776	2570.35	5255.7	57.3163
FBtr0070269	3161	2955.35	1204	11.4198
FBtr0070270	2540	2334.35	1320.3	15.8543
FBtr0333115	3038	2832.35	169.5	1.6775
FBtr0273400	1470	1264.35	0	0
FBtr0308320	3151	2945.35	5.99984	0.0571008
FBtr0070272	2139	1933.35	0	0
FBtr0070277	2149	1943.35	44.7854	0.64599
FBtr0302174	2966	2760.35	8.042	0.0816657
FBtr0302175	2336	2130.35	0	0
FBtr0345509	2972	2766.35	0.427961	0.00433648
FBtr0070278	1115	909.347	0	0
FBtr0344154	1247	1041.35	0	0
FBtr0070279	2210	2004.35	1009.41	14.1167
FBtr0330407	2218	2012.35	41.991	0.584914
FBtr0333116	2047	1841.35	35.6001	0.541944
FBtr0070283	829	623.347	816.845	36.7324
FBtr0070284	6411	6205.35	8999.07	40.6509
FBtr0343517	6772	6566.35	21.619	0.0922892
FBtr0303587	5100	4894.35	2847.53	16.3085
FBtr0070285	457	255.682	0	0
FBtr0070289	1109	903.347	654.557	20.311
FBtr0070290	1083	877.347	124810	3987.67
FBtr0339593	1035	829.347	1086.32	36.7166
FBtr0339594	1088	882.347	1045.63	33.2184
FBtr0070293	1466	1260.35	0	0
FBtr0070294	1564	1358.35	1019	21.0282
FBtr0070295	1063	857.347	64	2.09249
FBtr0070296	1634	1428.35	1539	30.2026
FBtr0070298	870	664.347	25	1.05483
FBtr0070301	803	597.347	0	0
FBtr0070308	842	636.347	1257.04	55.3724
FBtr0114454	865	659.347	12.9627	0.55109
FBtr0070310	3419	3213.35	1911.83	16.6775
FBtr0339600	3404	3198.35	0	0
FBtr0070311	2543	2337.35	4466.57	53.5661
FBtr0070312	1704	1498.35	2695.46	50.4266
FBtr0070313	1019	813.347	78.3949	2.70179
FBtr0331384	770	564.347	1506.3	74.8179
FBtr0070314	869	663.347	1518.79	64.1796
FBtr0332579	1076	870.347	189.206	6.0937
FBtr0070315	3459	3253.35	2421	20.8595
FBtr0070316	6065	5859.35	1744.95	8.34783
FBtr0344155	6716	6510.35	890.047	3.8322
FBtr0070317	3688	3482.35	2385.36	19.2009
FBtr0332586	3619	3413.35	626.639	5.14608
FBtr0070320	1648	1442.35	36.8114	0.715405
FBtr0070318	1791	1585.35	5317.1	94.0133
FBtr0070319	1747	1541.35	1308.89	23.8035
FBtr0332587	1544	1338.35	6.49899e-08	1.36118e-09
FBtr0332588	1765	1559.35	157.205	2.82593
FBtr0070321	1105	899.347	1022	31.8539
FBtr0070328	1097	891.347	29	0.91199
FBtr0070330	2070	1864.35	128.416	1.93078
FBtr0344156	2042	1836.35	1180.63	18.0217
FBtr0070331	923	717.347	1438.43	56.208
FBtr0070334	2436	2230.35	331.786	4.16989
FBtr0070335	2466	2260.35	71.8721	0.8913
FBtr0070336	2371	2165.35	0	0
FBtr0070337	2097	1891.35	4346.9	64.4239
FBtr0300254	2317	2111.35	320.5	4.25507
FBtr0300255	2521	2315.35	136.474	1.65224
FBtr0302435	2356	2150.35	0	0
FBtr0070338	920	714.347	143	5.61133
FBtr0070339	2664	2458.35	3576	40.7749
FBtr0070340	5230	5024.35	38	0.212004
FBtr0070341	2941	2735.35	4.4598	0.0457027
FBtr0303043	3782	3576.35	104.236	0.816988
FBtr0303044	2939	2733.35	11.1381	0.114223
FBtr0303045	3780	3574.35	200.96	1.57598
FBtr0310288	2937	2731.35	32.2065	0.330526
FBtr0310289	3014	2808.35	0	0
FBtr0070342	583	378.146	29.8761	2.21464
FBtr0310443	897	691.347	97.1239	3.93794
FBtr0070345	4868	4662.35	198.291	1.19217
FBtr0070343	3511	3305.35	0	0
FBtr0070344	3511	3305.35	5657.72	47.9804
FBtr0303048	3306	3100.35	452.376	4.09005
FBtr0310657	3877	3671.35	0	0
FBtr0310658	3369	3163.35	110.175	0.976279
FBtr0310659	3351	3145.35	0	0
FBtr0333801	3516	3310.35	112.24	0.950411
FBtr0333802	3366	3160.35	0	0
FBtr0070346	2515	2309.35	3179.83	38.597
FBtr0333803	3038	2832.35	108.139	1.07022
FBtr0070347	1203	997.347	2053	57.7008
FBtr0070349	2341	2135.35	775	10.1735
FBtr0070350	2297	2091.35	1855.17	24.8655
FBtr0070351	2447	2241.35	821.827	10.278
FBtr0070352	4251	4045.35	39.4404	0.273291
FBtr0070353	3221	3015.35	925.299	8.60169
FBtr0070354	3670	3464.35	401.84	3.2514
FBtr0332580	3883	3677.35	126.414	0.963608
FBtr0305583	3935	3729.35	982.006	7.38109
FBtr0070355	937	731.347	10	0.38328
FBtr0070362	8251	8045.35	2428.14	8.45997
FBtr0070363	8314	8108.35	61.1578	0.211426
FBtr0070364	501	297.719	614.327	57.8405
FBtr0331385	598	392.876	24.2147	1.72768
FBtr0070365	508	304.568	1187.68	109.309
FBtr0345510	920	714.347	129.751	5.09142
FBtr0070366	1100	894.347	3138.71	98.3747
FBtr0339601	1097	891.347	398.295	12.5256
FBtr0070367	2158	1952.35	226.3	3.24913
FBtr0070368	1972	1766.35	1344.87	21.3425
FBtr0070369	3451	3245.35	7007.35	60.5246
FBtr0070370	3385	3179.35	991.128	8.73838
FBtr0339494	3511	3305.35	734.522	6.22912
FBtr0070371	2170	1964.35	2095.48	29.9023
FBtr0301926	2167	1961.35	3251.52	46.4699
FBtr0070372	720	514.453	725.158	39.5117
FBtr0333511	802	596.347	305.842	14.376
FBtr0309970	849	643.347	3	0.130712
FBtr0070375	1240	1034.35	486.607	13.1871
FBtr0070376	2970	2764.35	1618.97	16.4167
FBtr0070377	2860	2654.35	293	3.09421
FBtr0333754	3825	3619.35	182.026	1.40975
FBtr0333755	2191	1985.35	0	0
FBtr0070378	4560	4354.35	3200.41	20.6026
FBtr0070379	7664	7458.35	127.235	0.478193
FBtr0070380	4106	3900.35	1528.62	10.9859
FBtr0333260	7119	6913.35	2.73241	0.0110789
FBtr0070381	1862	1656.35	529.682	8.96402
FBtr0070382	1966	1760.35	56.0049	0.891799
FBtr0070383	1987	1781.35	7.31335	0.115082
FBtr0070384	1895	1689.35	59.5365	0.987878
FBtr0331410	1668	1462.35	7073.46	135.588
FBtr0070385	1948	1742.35	0	0
FBtr0310076	1783	1577.35	49.4571	0.878902
FBtr0310500	1786	1580.35	33.2968	0.590595
FBtr0310501	1672	1466.35	627.246	11.9906
FBtr0070386	512	308.475	1736.35	157.782
FBtr0343049	807	601.347	63.6515	2.96704
FBtr0070387	1582	1376.35	29.3507	0.597763
FBtr0345609	2467	2261.35	122.649	1.52033
FBtr0070388	1822	1616.35	265	4.59569
FBtr0070389	1638	1432.35	1168.22	22.862
FBtr0070390	372	177.938	1190.12	187.483
FBtr0345607	534	329.925	23.8781	2.02873
FBtr0290085	561	356.479	14.9387	1.17468
FBtr0342764	680	474.502	12.0613	0.712515
FBtr0070392	891	685.347	1810	74.0299
FBtr0345608	1100	894.347	0	0
FBtr0070393	2955	2749.35	2757.4	28.1132
FBtr0342765	2738	2532.35	7.59582	0.0840795
FBtr0332380	893	687.347	2	0.081563
FBtr0342766	12119	11913.3	0.0172579	4.06062e-05
FBtr0344153	12023	11817.3	3593.61	8.52413
FBtr0332381	12107	11901.3	3.38032	0.0079616
FBtr0070396	3052	2846.35	3074	30.273
FBtr0070397	1267	1061.35	5	0.132054
FBtr0070398	1921	1715.35	4934.13	80.6302
FBtr0070399	1643	1437.35	21	0.40954
FBtr0070401	3247	3041.35	2526.09	23.2821
FBtr0344007	4247	4041.35	88.9096	0.616683
FBtr0070402	4269	4063.35	2115.46	14.5935
FBtr0070403	5069	4863.35	309.677	1.78489
FBtr0070404	4599	4393.35	552.58	3.52565
FBtr0307284	4955	4749.35	703.915	4.15456
FBtr0307285	4207	4001.35	855.46	5.99284
FBtr0343597	4653	4447.35	77.9054	0.491028
FBtr0070405	653	447.547	1269.4	79.5061
FBtr0333730	597	391.876	238.596	17.0669
FBtr0070406	1908	1702.35	678.04	11.1647
FBtr0303997	634	428.634	11.1279	0.727721
FBtr0303998	941	735.347	3.83242	0.14609
FBtr0333731	702	496.453	0	0
FBtr0070407	952	746.347	24.9343	0.936475
FBtr0308937	1385	1179.35	19.0657	0.453158
FBtr0070408	2079	1873.35	1676.49	25.0854
FBtr0332962	5515	5309.35	2115.51	11.169
FBtr0070411	3175	2969.35	11756.8	110.986
FBtr0300792	3387	3181.35	4680.19	41.2374
FBtr0070412	2656	2450.35	4193.29	47.9697
FBtr0346648	2928	2722.35	1330.7	13.7018
FBtr0300793	2717	2511.35	319.128	3.56202
FBtr0345315	2606	2400.35	2084.75	24.3455
FBtr0070414	2163	1957.35	1619	23.1855
FBtr0345316	1791	1585.35	0.00306567	5.42051e-05
FBtr0070415	3979	3773.35	2.13473	0.0158583
FBtr0340208	3982	3776.35	0.729537	0.0054152
FBtr0474141	3979	3773.35	2.13473	0.0158583
FBtr0474238	3979	3773.35	2.13473	0.0158583
FBtr0070417	1247	1041.35	69.9412	1.88268
FBtr0342768	1113	907.347	20.0588	0.619684
FBtr0070418	2332	2126.35	2536	33.4314
FBtr0070419	3927	3721.35	259.913	1.95779
FBtr0342769	3741	3535.35	2267.08	17.9752
FBtr0070420	3766	3560.35	3487.19	27.4551
FBtr0342770	3744	3538.35	31.123	0.246558
FBtr0342771	3838	3632.35	71.6845	0.553193
FBtr0070423	1681	1475.35	43	0.816984
FBtr0070424	1109	903.347	14.6008	0.453064
FBtr0331383	1766	1560.35	307.399	5.52231
FBtr0070425	1791	1585.35	4683.78	82.8155
FBtr0070426	1685	1479.35	23.9934	0.454632
FBtr0310077	1694	1488.35	0.00662776	0.000124825
FBtr0070427	1644	1438.35	16	0.311814
FBtr0070428	1685	1479.35	0	0
FBtr0070429	6768	6562.35	1622.65	6.93115
FBtr0070430	5067	4861.35	3978.56	22.9408
FBtr0344159	6939	6733.35	1023.78	4.26203
FBtr0070431	748	542.401	1615	83.4624
FBtr0070432	5940	5734.35	93.622	0.457649
FBtr0301515	5724	5518.35	270.989	1.37652
FBtr0343589	5695	5489.35	119.959	0.612563
FBtr0345598	6048	5842.35	18.414	0.0883487
FBtr0070433	5821	5615.35	1033.18	5.15751
FBtr0112843	6020	5814.35	200.832	0.968215
FBtr0070434	1936	1730.35	3474.39	56.284
FBtr0070437	958	752.347	0	0
FBtr0302447	990	784.347	0	0
FBtr0302448	938	732.347	0	0
FBtr0302449	934	728.347	0	0
FBtr0070438	1634	1428.35	1222.52	23.9917
FBtr0308566	1973	1767.35	3529.48	55.9794
FBtr0070439	3595	3389.35	3322.72	27.48
FBtr0070440	3303	3097.35	1265.69	11.4545
FBtr0340091	2946	2740.35	8.59448	0.087913
FBtr0070442	2045	1839.35	1211.98	18.4701
FBtr0340092	2427	2221.35	0	0
FBtr0300708	2334	2128.35	7.02492	0.0925205
FBtr0070445	1280	1074.35	45.1918	1.17911
FBtr0307159	1798	1592.35	448.808	7.90064
FBtr0070446	1027	821.347	9254	315.822
FBtr0070447	1762	1556.35	1333.54	24.0181
FBtr0070448	4527	4321.35	1572.3	10.1989
FBtr0340093	4090	3884.35	2854.7	20.6007
FBtr0300707	1524	1318.35	149.808	3.18526
FBtr0308567	1389	1183.35	475.192	11.2563
FBtr0339401	1138	932.347	12.0078	0.361016
FBtr0345706	1294	1088.35	0	0
FBtr0070457	4223	4017.35	1668.67	11.6431
FBtr0070458	2721	2515.35	154.08	1.71707
FBtr0303886	4316	4110.35	47.2927	0.322518
FBtr0303887	4509	4303.35	184.486	1.2017
FBtr0334883	4544	4338.35	255.47	1.65065
FBtr0070459	663	457.502	1966.56	120.491
FBtr0308831	1596	1390.35	17.4402	0.351615
FBtr0070460	1780	1574.35	11	0.195853
FBtr0070461	931	725.347	0	0
FBtr0070462	1537	1331.35	0	0
FBtr0070471	4805	4599.35	319.574	1.94766
FBtr0070472	3021	2815.35	34.4629	0.34313
FBtr0070473	3091	2885.35	0	0
FBtr0070474	3218	3012.35	121.494	1.13055
FBtr0070475	3174	2968.35	1167.6	11.026
FBtr0070476	2745	2539.35	0	0
FBtr0070466	2847	2641.35	212.29	2.2529
FBtr0070467	2929	2723.35	0	0
FBtr0070468	3055	2849.35	2616.58	25.7411
FBtr0070469	4244	4038.35	1498.53	10.4016
FBtr0070470	3110	2904.35	0	0
FBtr0112828	2903	2697.35	13.44	0.139669
FBtr0301966	3182	2976.35	0	0
FBtr0302185	2166	1960.35	28.1663	0.40275
FBtr0331751	4750	4544.35	53.4729	0.329838
FBtr0331752	4499	4293.35	86.3217	0.56359
FBtr0331753	5004	4798.35	79.4594	0.464187
FBtr0481696	2967	2761.35	4.61183	0.0468156
FBtr0481697	3347	3141.35	0	0
FBtr0070477	4527	4321.35	233.538	1.51488
FBtr0332311	4441	4235.35	181.462	1.20098
FBtr0070478	1645	1439.35	152.245	2.96494
FBtr0345709	1765	1559.35	584.755	10.5116
FBtr0070479	1357	1151.35	2011	48.9604
FBtr0070480	2283	2077.35	1	0.0134937
FBtr0070481	3075	2869.35	348.565	3.40518
FBtr0070482	3152	2946.35	554.575	5.27613
FBtr0310649	3066	2860.35	2586.86	25.3509
FBtr0070484	3502	3296.35	330	2.80621
FBtr0070485	2235	2029.35	9857	136.153
FBtr0070487	2002	1796.35	1112	17.3522
FBtr0070488	1804	1598.35	781.115	13.6988
FBtr0070489	966	760.347	0	0
FBtr0070490	2352	2146.35	543	7.09151
FBtr0070491	1845	1639.35	1488.48	25.4513
FBtr0070492	1866	1660.35	282.09	4.76242
FBtr0070493	1829	1623.35	525.58	9.07542
FBtr0309881	2070	1864.35	0	0
FBtr0345318	1592	1386.35	395.855	8.00393
FBtr0070494	1667	1461.35	72.5669	1.39195
FBtr0332496	1083	877.347	55.4331	1.77108
FBtr0070495	3837	3631.35	3914.23	30.2147
FBtr0070496	3780	3574.35	182.655	1.43243
FBtr0070498	2425	2219.35	2329	29.416
FBtr0070499	1952	1746.35	1552	24.9115
FBtr0273279	1181	975.347	5	0.143698
FBtr0070501	2013	1807.35	1357.89	21.0601
FBtr0273276	2110	1904.35	57.7082	0.849436
FBtr0345710	2120	1914.35	590.406	8.64508
FBtr0070502	3029	2823.35	3055.82	30.3391
FBtr0345716	3360	3154.35	57.1785	0.508115
FBtr0070504	1013	807.347	4	0.13888
FBtr0070505	946	740.347	0	0
FBtr0070506	1428	1222.35	0	0
FBtr0070507	10150	9944.35	2435.35	6.86474
FBtr0304659	9611	9405.35	655.97	1.95501
FBtr0070508	931	725.347	94.6385	3.6573
FBtr0343600	747	541.401	1782.36	92.2817
FBtr0070517	2841	2635.35	157.809	1.67854
FBtr0070518	2386	2180.35	280.893	3.61122
FBtr0070519	11128	10922.3	204.819	0.525646
FBtr0070520	2604	2398.35	686.868	8.02787
FBtr0070521	2435	2229.35	7.96124	0.100102
FBtr0070522	2167	1961.35	39.3421	0.562266
FBtr0070509	4093	3887.35	54.1406	0.390399
FBtr0070511	3834	3628.35	0	0
FBtr0070512	3792	3586.35	0	0
FBtr0070513	3831	3625.35	0	0
FBtr0070515	3828	3622.35	29.3411	0.227052
FBtr0333312	10159	9953.35	7.65266	0.0215517
FBtr0333313	8328	8122.35	1394.93	4.81403
FBtr0333314	7521	7315.35	128.943	0.494085
FBtr0333315	9576	9370.35	8.83931	0.0264425
FBtr0333316	8691	8485.35	48.4664	0.160107
FBtr0333317	9456	9250.35	0	0
FBtr0070523	523	319.349	0	0
FBtr0346736	952	746.347	0	0
FBtr0070526	1758	1552.35	0	0
FBtr0331606	1665	1459.35	0	0
FBtr0070527	2416	2210.35	0	0
FBtr0070528	2653	2447.35	158.743	1.81818
FBtr0070529	2348	2142.35	53.2745	0.697057
FBtr0070530	1509	1303.35	0.999908	0.021505
FBtr0310466	1518	1312.35	9.16908e-05	1.95847e-06
FBtr0070531	1155	949.347	1	0.0295266
FBtr0070532	835	629.347	0	0
FBtr0332305	815	609.347	0	0
FBtr0070534	1392	1186.35	0	0
FBtr0344078	5934	5728.35	0	0
FBtr0332302	1824	1618.35	0	0
FBtr0332303	1603	1397.35	1	0.0200602
FBtr0332304	1643	1437.35	2	0.0390038
FBtr0070536	1659	1453.35	3	0.0578617
FBtr0070537	690	484.502	0	0
FBtr0070538	267	93.3376	0	0
FBtr0070539	594	388.915	0	0
FBtr0070540	546	341.689	0	0
FBtr0070541	557	352.479	0	0
FBtr0070542	963	757.347	4640	171.736
FBtr0070543	630	424.634	739.848	48.839
FBtr0345708	816	610.347	36.1516	1.66031
FBtr0070546	1084	878.347	0	0
FBtr0113325	860	654.347	0	0
FBtr0070550	2687	2481.35	2	0.0225934
FBtr0070551	840	634.347	0	0
FBtr0070552	1047	841.347	0	0
FBtr0070553	1570	1364.35	2	0.0410908
FBtr0070554	850	644.347	2	0.087006
FBtr0070555	1048	842.347	0	0
FBtr0070556	1187	981.347	0	0
FBtr0070557	487	284.244	0	0
FBtr0070558	846	640.347	358.441	15.6907
FBtr0332493	1018	812.347	382.559	13.2007
