target_id	length	eff_length	est_counts	tpm
FBtr0114454	865	668.27	0	0
FBtr0070310	3419	3222.27	3122.1	25.695
FBtr0339600	3404	3207.27	36.3601	0.300645
FBtr0070311	2543	2346.27	3759.32	42.4909
FBtr0070312	1704	1507.27	2377.44	41.8295
FBtr0070313	1019	822.27	82.5573	2.66259
FBtr0331384	770	573.27	1187.09	54.9146
FBtr0070314	869	672.27	1117.27	44.0737
FBtr0332579	1076	879.27	250.762	7.56317
FBtr0070315	3459	3262.27	2642	21.4772
FBtr0070316	6065	5868.27	2493.55	11.2686
FBtr0344155	6716	6519.27	1021.45	4.15512
FBtr0070317	3688	3491.27	2817.7	21.4031
FBtr0332586	3619	3422.27	418.298	3.24142
FBtr0070320	1648	1451.27	41.2508	0.753786
FBtr0070318	1791	1594.27	3733.61	62.1057
FBtr0070319	1747	1550.27	481.352	8.23417
FBtr0332587	1544	1347.27	0.0171591	0.000337757
FBtr0332588	1765	1568.27	127.768	2.16056
FBtr0070321	1105	908.27	893	26.0736
FBtr0070328	1097	900.27	69	2.03255
FBtr0070330	2070	1873.27	1039.13	14.7108
FBtr0344156	2042	1845.27	293.354	4.21596
FBtr0070331	923	726.27	941.58	34.3814
FBtr0070334	2436	2239.27	652.616	7.72886
FBtr0070335	2466	2269.27	117.72	1.37572
FBtr0070336	2371	2174.27	0	0
FBtr0070337	2097	1900.27	4138.93	57.7612
FBtr0300254	2317	2120.27	282.299	3.53088
FBtr0300255	2521	2324.27	140.372	1.60161
FBtr0302435	2356	2159.27	0	0
FBtr0070338	920	723.27	220	8.06652
FBtr0070339	2664	2467.27	3523	37.8669
FBtr0070340	5230	5033.27	68	0.35828
FBtr0070341	2941	2744.27	0	0
FBtr0303043	3782	3585.27	103.78	0.767635
FBtr0303044	2939	2742.27	0	0
FBtr0303045	3780	3583.27	160.22	1.18578
FBtr0310288	2937	2740.27	0	0
FBtr0310289	3014	2817.27	0	0
FBtr0070342	583	386.722	32.699	2.24234
FBtr0310443	897	700.27	60.301	2.28362
FBtr0070345	4868	4671.27	264.542	1.50184
FBtr0070343	3511	3314.27	0	0
FBtr0070344	3511	3314.27	6377.49	51.0301
FBtr0303048	3306	3109.27	446.401	3.80742
FBtr0310657	3877	3680.27	5.16799	0.0372397
FBtr0310658	3369	3172.27	191.02	1.59689
FBtr0310659	3351	3154.27	118.1	0.992919
FBtr0333801	3516	3319.27	155.538	1.24268
FBtr0333802	3366	3169.27	1.76875e-06	1.48004e-08
FBtr0070346	2515	2318.27	3901.2	44.6271
FBtr0333803	3038	2841.27	264.478	2.46855
FBtr0070347	1203	1006.27	2105	55.4756
FBtr0070349	2341	2144.27	787	9.73329
FBtr0070350	2297	2100.27	1647.88	20.8072
FBtr0070351	2447	2250.27	1035.12	12.1989
FBtr0070352	4251	4054.27	76.8818	0.502892
FBtr0070353	3221	3024.27	766.276	6.71938
FBtr0070354	3670	3473.27	370.466	2.82862
FBtr0332580	3883	3686.27	86.1499	0.619772
FBtr0305583	3935	3738.27	1032.23	7.32265
FBtr0070355	937	740.27	16	0.573184
FBtr0070362	8251	8054.27	3735.83	12.3006
FBtr0070363	8314	8117.27	47.5257	0.155268
FBtr0070364	501	305.964	591.628	51.2794
FBtr0331385	598	401.682	24.9305	1.64594
FBtr0070365	508	312.777	992.673	84.1657
FBtr0345510	920	723.27	84.0028	3.08005
FBtr0070366	1100	903.27	2867.77	84.1959
FBtr0339601	1097	900.27	455.23	13.4098
FBtr0070367	2158	1961.27	357.379	4.83232
FBtr0070368	1972	1775.27	1277.16	19.0786
FBtr0070369	3451	3254.27	10496.9	85.5402
FBtr0070370	3385	3188.27	942.772	7.8418
FBtr0339494	3511	3314.27	1157.36	9.26075
FBtr0070371	2170	1973.27	1881.46	25.2856
FBtr0301926	2167	1970.27	3147.54	42.3653
FBtr0070372	720	523.379	524.176	26.5598
FBtr0333511	802	605.27	147.824	6.47677
FBtr0309970	849	652.27	1	0.0406571
FBtr0070375	1240	1043.27	373.131	9.48482
FBtr0070376	2970	2773.27	1734.11	16.5824
FBtr0070377	2860	2663.27	711.972	7.08944
FBtr0333754	3825	3628.27	118.821	0.868473
FBtr0333755	2191	1994.27	6.0998	0.081114
FBtr0070378	4560	4363.27	3907.55	23.7496
FBtr0070379	7664	7467.27	150.705	0.535218
FBtr0070380	4106	3909.27	687.708	4.66522
FBtr0333260	7119	6922.27	15.0378	0.0576102
FBtr0070381	1862	1665.27	560.705	8.92923
FBtr0070382	1966	1769.27	50.3305	0.754399
FBtr0070383	1987	1790.27	4.96426	0.073536
FBtr0070384	1895	1698.27	74.8137	1.16826
FBtr0331410	1668	1471.27	6966.91	125.578
FBtr0070385	1948	1751.27	42.8377	0.648691
FBtr0310076	1783	1586.27	99.3815	1.66147
FBtr0310500	1786	1589.27	5.04495	0.0841828
FBtr0310501	1672	1475.27	1058.74	19.0318
FBtr0070386	512	316.651	1569.08	131.41
FBtr0343049	807	610.27	103.922	4.51596
FBtr0070387	1582	1385.27	23.0389	0.441054
FBtr0345609	2467	2270.27	194.961	2.27738
FBtr0070388	1822	1625.27	207	3.37761
FBtr0070389	1638	1441.27	1009.62	18.577
FBtr0070390	372	184.915	723.794	103.802
FBtr0345607	534	338.29	2.20564	0.172906
FBtr0290085	561	364.871	0	0
FBtr0342764	680	483.379	34	1.86533
FBtr0070392	891	694.27	1505.71	57.5146
FBtr0345608	1100	903.27	17.2875	0.507549
FBtr0070393	2955	2758.27	1912	18.383
FBtr0342765	2738	2541.27	0	0
FBtr0332380	893	696.27	4	0.152351
FBtr0342766	12119	11922.3	0.321511	0.000715158
FBtr0344153	12023	11826.3	4869.43	10.9193
FBtr0332381	12107	11910.3	276.131	0.614835
FBtr0070396	3052	2855.27	2300	21.3621
FBtr0070397	1267	1070.27	26	0.644235
FBtr0070398	1921	1724.27	4626.79	71.1605
FBtr0070399	1643	1446.27	37	0.678448
FBtr0070401	3247	3050.27	2596.79	22.5769
FBtr0344007	4247	4050.27	97.2065	0.636467
FBtr0070402	4269	4072.27	3662.33	23.8498
FBtr0070403	5069	4872.27	495.367	2.69625
FBtr0070404	4599	4402.27	1173.97	7.07204
FBtr0307284	4955	4758.27	744.609	4.14995
FBtr0307285	4207	4010.27	265.073	1.75289
FBtr0343597	4653	4456.27	223.652	1.33096
FBtr0070405	653	456.426	984.283	57.1892
FBtr0333730	597	400.682	146.717	9.71056
FBtr0070406	1908	1711.27	478.667	7.41787
FBtr0303997	634	437.516	0	0
FBtr0303998	941	744.27	6.96754	0.248264
FBtr0333731	702	505.379	5.36531	0.281541
FBtr0070407	952	755.27	13.0458	0.458071
FBtr0308937	1385	1188.27	21.9542	0.489967
FBtr0070408	2079	1882.27	1784.55	25.1427
FBtr0332962	5515	5318.27	1470.62	7.33322
FBtr0070411	3175	2978.27	8798.8	78.3472
FBtr0300792	3387	3190.27	3769.2	31.3319
FBtr0070412	2656	2459.27	6014.75	64.8598
FBtr0346648	2928	2731.27	1134.67	11.0172
FBtr0300793	2717	2520.27	469.129	4.93639
FBtr0345315	2606	2409.27	1621.66	17.85
FBtr0070414	2163	1966.27	1243	16.7646
FBtr0345316	1791	1594.27	0	0
FBtr0070415	3979	3782.27	0.295238	0.00207007
FBtr0340208	3982	3785.27	0.114561	0.00080261
FBtr0474141	3979	3782.27	0.295238	0.00207007
FBtr0474238	3979	3782.27	0.295238	0.00207007
FBtr0070417	1247	1050.27	138	3.48451
FBtr0342768	1113	916.27	0	0
FBtr0070418	2332	2135.27	2296	28.5157
FBtr0070419	3927	3730.27	403.35	2.86752
FBtr0342769	3741	3544.27	2861.77	21.4127
FBtr0070420	3766	3569.27	4013.98	29.8236
FBtr0342770	3744	3547.27	37.9632	0.283813
FBtr0342771	3838	3641.27	66.0539	0.481071
FBtr0070423	1681	1484.27	71	1.26856
FBtr0070424	1109	912.27	9.93059	0.288679
FBtr0331383	1766	1569.27	155.069	2.62055
FBtr0070425	1791	1594.27	4307.38	71.6499
FBtr0070426	1685	1488.27	71	1.26515
FBtr0310077	1694	1497.27	0	0
FBtr0070427	1644	1447.27	6.09631	0.111707
FBtr0070428	1685	1488.27	7.90369	0.140836
FBtr0070429	6768	6571.27	4555.65	18.3851
FBtr0070430	5067	4870.27	6125.49	33.3543
FBtr0344159	6939	6742.27	906.855	3.56694
FBtr0070431	748	551.326	986.272	47.4409
FBtr0070432	5940	5743.27	113.515	0.524152
FBtr0301515	5724	5527.27	246.615	1.18324
FBtr0343589	5695	5498.27	1.56054	0.00752683
FBtr0345598	6048	5851.27	0	0
FBtr0070433	5821	5624.27	1598.43	7.53689
FBtr0112843	6020	5823.27	273.878	1.24725
FBtr0070434	1936	1739.27	3463.87	52.8152
FBtr0070437	958	761.27	0	0
FBtr0302447	990	793.27	0	0
FBtr0302448	938	741.27	0	0
FBtr0302449	934	737.27	2.00301	0.0720479
FBtr0070438	1634	1437.27	876.502	16.1726
FBtr0308566	1973	1776.27	2808.5	41.9304
FBtr0070439	3595	3398.27	3206.73	25.0247
FBtr0070440	3303	3106.27	541.109	4.61965
FBtr0340091	2946	2749.27	80.1592	0.773215
FBtr0070442	2045	1848.27	1248	17.9066
FBtr0340092	2427	2230.27	11	0.130798
FBtr0300708	2334	2137.27	0	0
FBtr0070445	1280	1083.27	73.768	1.80591
FBtr0307159	1798	1601.27	448.232	7.42339
FBtr0070446	1027	830.27	11611	370.864
FBtr0070447	1762	1565.27	1340.3	22.708
FBtr0070448	4527	4330.27	1704.36	10.4379
FBtr0340093	4090	3893.27	4396.64	29.9482
FBtr0300707	1524	1327.27	187.24	3.74113
FBtr0308567	1389	1192.27	903.757	20.1021
FBtr0339401	1138	941.27	9.98395	0.281289
FBtr0345706	1294	1097.27	7.03378	0.169996
FBtr0070457	4223	4026.27	2290.56	15.087
FBtr0070458	2721	2524.27	177.182	1.86143
FBtr0303886	4316	4119.27	128.954	0.830195
FBtr0303887	4509	4312.27	268.742	1.6527
FBtr0334883	4544	4347.27	284.561	1.73589
FBtr0070459	663	466.426	2003.67	113.922
FBtr0308831	1596	1399.27	16.333	0.309549
FBtr0070460	1780	1583.27	31	0.519243
FBtr0070461	931	734.27	2	0.0722335
FBtr0070462	1537	1340.27	0	0
FBtr0070471	4805	4608.27	207.332	1.19315
FBtr0070472	3021	2824.27	89.6713	0.841999
FBtr0070473	3091	2894.27	25.0669	0.229681
FBtr0070474	3218	3021.27	154.169	1.35323
FBtr0070475	3174	2977.27	1308.01	11.6509
FBtr0070476	2745	2548.27	0	0
FBtr0070466	2847	2650.27	185.145	1.85262
FBtr0070467	2929	2732.27	581.275	5.64186
FBtr0070468	3055	2858.27	3596.15	33.3656
FBtr0070469	4244	4047.27	875.213	5.73477
FBtr0070470	3110	2913.27	19.07	0.173594
FBtr0112828	2903	2706.27	0	0
FBtr0301966	3182	2985.27	103.749	0.921648
FBtr0302185	2166	1969.27	12.5854	0.169483
FBtr0331751	4750	4553.27	83.1262	0.484149
FBtr0331752	4499	4302.27	42.2752	0.260587
FBtr0331753	5004	4807.27	166.92	0.920818
FBtr0481696	2967	2770.27	12.2899	0.117649
FBtr0481697	3347	3150.27	0	0
FBtr0070477	4527	4330.27	401.543	2.45913
FBtr0332311	4441	4244.27	65.4569	0.408994
FBtr0070478	1645	1448.27	440.036	8.05756
FBtr0345709	1765	1568.27	561.964	9.5028
FBtr0070479	1357	1160.27	1876	42.8783
FBtr0070480	2283	2086.27	21	0.26694
FBtr0070481	3075	2878.27	857.656	7.90216
FBtr0070482	3152	2955.27	762.484	6.84223
FBtr0310649	3066	2869.27	2335.86	21.5894
FBtr0070484	3502	3305.27	244	1.9577
FBtr0070485	2235	2038.27	10587	137.745
FBtr0070487	2002	1805.27	1519	22.3141
FBtr0070488	1804	1607.27	833.108	13.746
FBtr0070489	966	769.27	3	0.10342
FBtr0070490	2352	2155.27	446	5.48779
FBtr0070491	1845	1648.27	1402.67	22.5679
FBtr0070492	1866	1669.27	180.579	2.86883
FBtr0070493	1829	1632.27	1149.46	18.6752
FBtr0309881	2070	1873.27	8.46578	0.119848
FBtr0345318	1592	1395.27	216.828	4.12118
FBtr0070494	1667	1470.27	36.3375	0.655423
FBtr0332496	1083	886.27	38.6625	1.15688
FBtr0070495	3837	3640.27	4662.84	33.9689
FBtr0070496	3780	3583.27	257.054	1.90243
FBtr0070498	2425	2228.27	2372	28.23
FBtr0070499	1952	1755.27	1905	28.7816
FBtr0273279	1181	984.27	8	0.215546
FBtr0070501	2013	1816.27	1296.68	18.9329
FBtr0273276	2110	1913.27	67.6758	0.93804
FBtr0345710	2120	1923.27	251.643	3.46983
FBtr0070502	3029	2832.27	3435.1	32.164
FBtr0345716	3360	3163.27	66.897	0.560834
FBtr0070504	1013	816.27	13	0.422351
FBtr0070505	946	749.27	1	0.0353937
FBtr0070506	1428	1231.27	0	0
FBtr0070507	10150	9953.27	3453.18	9.20062
FBtr0304659	9611	9414.27	4038.13	11.3752
FBtr0070508	931	734.27	55.8853	2.01839
FBtr0343600	747	550.326	1693.11	81.5889
FBtr0070517	2841	2644.27	160.989	1.61456
FBtr0070518	2386	2189.27	253.653	3.0726
FBtr0070519	11128	10931.3	369.586	0.896621
FBtr0070520	2604	2407.27	611.631	6.73796
FBtr0070521	2435	2238.27	14.4003	0.170618
FBtr0070522	2167	1970.27	100.103	1.34736
FBtr0070509	4093	3896.27	84.129	0.572613
FBtr0070511	3834	3637.27	0	0
FBtr0070512	3792	3595.27	0	0
FBtr0070513	3831	3634.27	0	0
FBtr0070515	3828	3631.27	37.9198	0.276931
FBtr0333312	10159	9962.27	7.71605	0.02054
FBtr0333313	8328	8131.27	921.414	3.00511
FBtr0333314	7521	7324.27	182.193	0.659679
FBtr0333315	9576	9379.27	8.2359e-06	2.32866e-08
FBtr0333316	8691	8494.27	61.1002	0.190757
FBtr0333317	9456	9259.27	39.1656	0.112174
FBtr0070523	523	327.424	0	0
FBtr0346736	952	755.27	4	0.14045
FBtr0070526	1758	1561.27	0	0
FBtr0331606	1665	1468.27	6	0.10837
FBtr0070527	2416	2219.27	0	0
FBtr0070528	2653	2456.27	256.051	2.76449
FBtr0070529	2348	2151.27	0.0127986	0.000157773
FBtr0070530	1509	1312.27	0	0
FBtr0310466	1518	1321.27	3	0.0602135
FBtr0070531	1155	958.27	2	0.0553486
FBtr0070532	835	638.27	1	0.0415489
FBtr0332305	815	618.27	0	0
FBtr0070534	1392	1195.27	1.72484	0.038269
FBtr0344078	5934	5737.27	1.32076	0.00610496
FBtr0332302	1824	1627.27	0	0
FBtr0332303	1603	1406.27	0	0
FBtr0332304	1643	1446.27	0	0
FBtr0070536	1659	1462.27	3	0.0544074
FBtr0070537	690	493.379	0	0
FBtr0070538	267	97.1267	0	0
FBtr0070539	594	397.682	0	0
FBtr0070540	546	350.05	0	0
FBtr0070541	557	360.944	0	0
FBtr0070542	963	766.27	3011	104.206
FBtr0070543	630	433.516	656.653	40.1694
FBtr0345708	816	619.27	93.3467	3.99745
FBtr0070546	1084	887.27	0	0
FBtr0113325	860	663.27	1	0.0399829
FBtr0070550	2687	2490.27	7	0.0745445
FBtr0070551	840	643.27	1	0.041226
FBtr0070552	1047	850.27	5	0.155947
FBtr0070553	1570	1373.27	1	0.0193112
FBtr0070554	850	653.27	8	0.324759
FBtr0070555	1048	851.27	3	0.0934583
