target_id	length	eff_length	est_counts	tpm
FBtr0113327	4995	4785.52	34.0664	0.210728
FBtr0331339	4766	4556.52	3.27976	0.0213075
FBtr0331340	4325	4115.52	3083.37	22.1782
FBtr0070182	2214	2004.52	5919	87.4102
FBtr0070183	2462	2252.52	60.5954	0.796334
FBtr0070184	462	255.588	6	0.694921
FBtr0070185	2073	1863.52	8.01919	0.127386
FBtr0342734	2540	2330.52	9.98081	0.126776
FBtr0070186	839	629.52	12	0.564282
FBtr0070187	2496	2286.52	29.8453	0.38639
FBtr0070188	1515	1305.52	2867.95	65.0298
FBtr0070189	1545	1335.52	3	0.066496
FBtr0331301	1301	1091.52	6	0.162721
FBtr0070195	987	777.52	0	0
FBtr0310459	500	292.326	0	0
FBtr0336688	1664	1454.52	66.4046	1.35146
FBtr0070197	1199	989.52	829.962	24.8289
FBtr0310611	1698	1488.52	11.932	0.237292
FBtr0345513	2256	2046.52	27.1062	0.392082
FBtr0070198	783	573.52	0	0
FBtr0342727	1387	1177.52	0	0
FBtr0070199	1430	1220.52	0	0
FBtr0310612	1564	1354.52	0	0
FBtr0070200	1413	1203.52	1	0.0245964
FBtr0070201	2704	2494.52	71	0.84255
FBtr0345506	2801	2591.52	0	0
FBtr0070202	2579	2369.52	8	0.0999434
FBtr0070203	1603	1393.52	7837	166.48
FBtr0070204	819	609.52	23	1.11703
FBtr0070205	1884	1674.52	11.9609	0.211444
FBtr0342728	1744	1534.52	414.039	7.98718
FBtr0070206	1599	1389.52	2.24478	0.0478227
FBtr0342729	980	770.52	1.75522	0.0674329
FBtr0070207	6581	6371.52	13199	61.3229
FBtr0070209	2347	2137.52	4660.75	64.5461
FBtr0310619	1989	1779.52	138.248	2.29975
FBtr0070211	1002	792.52	23	0.859097
FBtr0303284	910	700.52	0	0
FBtr0070212	2460	2250.52	4777	62.8343
FBtr0070213	690	480.672	2	0.12317
FBtr0070215	3055	2845.52	2720.88	28.3056
FBtr0339772	3096	2886.52	134.535	1.3797
FBtr0339773	2945	2735.52	8.22369e-08	8.89921e-10
FBtr0339774	3635	3425.52	277.585	2.3988
FBtr0070216	2708	2498.52	5051.36	59.848
FBtr0070217	2853	2643.52	418.916	4.69104
FBtr0070218	2739	2529.52	87.7229	1.0266
FBtr0070219	3697	3487.52	16.9252	0.143662
FBtr0070222	3438	3228.52	13.9332	0.127753
FBtr0342735	3484	3274.52	0	0
FBtr0342736	3220	3010.52	0	0
FBtr0342737	3585	3375.52	73.6524	0.645908
FBtr0330317	3511	3301.52	16.4196	0.147222
FBtr0330318	3726	3516.52	7.30842	0.0615227
FBtr0330319	3254	3044.52	104.206	1.0132
FBtr0330320	4058	3848.52	13.5557	0.104268
FBtr0479843	3484	3274.52	0	0
FBtr0070225	3784	3574.52	2048.38	16.9635
FBtr0332291	3799	3589.52	0	0
FBtr0332292	3603	3393.52	64.6222	0.56371
FBtr0070230	3382	3172.52	2306	21.5169
FBtr0070231	1713	1503.52	67	1.31914
FBtr0070233	831	621.52	965	45.9618
FBtr0070234	1114	904.52	2628	86.0066
FBtr0070235	3623	3413.52	3659.46	31.735
FBtr0342738	3887	3677.52	1086.54	8.74611
FBtr0332287	3620	3410.52	1.04137e-05	9.0388e-08
FBtr0070236	2319	2109.52	1786	25.0624
FBtr0070237	1374	1164.52	3.46705e-08	8.81329e-10
FBtr0332288	2243	2033.52	0	0
FBtr0070238	4457	4247.52	40.8058	0.284388
FBtr0342730	4397	4187.52	116.194	0.821395
FBtr0070239	5365	5155.52	3180.07	18.2595
FBtr0070241	4274	4064.52	248.926	1.81295
FBtr0342731	5323	5113.52	165.806	0.95985
FBtr0310282	5414	5204.52	0	0
FBtr0310283	5157	4947.52	0	0
FBtr0303264	5470	5260.52	196.194	1.10403
FBtr0302877	404	200.902	0	0
FBtr0070244	7025	6815.52	168.5	0.731855
FBtr0330391	7025	6815.52	168.5	0.731855
FBtr0345507	6975	6765.52	0.000231931	1.0148e-06
FBtr0070245	2890	2680.52	1945	21.4795
FBtr0070250	1487	1277.52	810.152	18.7726
FBtr0345522	3018	2808.52	23.8477	0.251358
FBtr0070251	2159	1949.52	0	0
FBtr0070252	1638	1428.52	0	0
FBtr0070253	859	649.52	111.116	5.06416
FBtr0339576	905	695.52	58.0323	2.46993
FBtr0339577	855	645.52	97.8031	4.48505
FBtr0300352	799	589.52	0	0
FBtr0345508	1474	1264.52	32.8981	0.770139
FBtr0070254	753	543.52	50.1508	2.73141
FBtr0070257	1082	872.52	3	0.101782
FBtr0070259	2082	1872.52	2782.99	43.9957
FBtr0339589	2672	2462.52	421.806	5.07057
FBtr0070260	3254	3044.52	86.8928	0.844869
FBtr0339591	4686	4476.52	162.555	1.07494
FBtr0339590	2776	2566.52	5095.55	58.7721
FBtr0070269	3161	2951.52	1259	12.6271
FBtr0070270	2540	2330.52	1521.38	19.3246
FBtr0333115	3038	2828.52	74.7832	0.782653
FBtr0273400	1470	1260.52	0	0
FBtr0308320	3151	2941.52	3.65302	0.0367624
FBtr0070272	2139	1929.52	0	0
FBtr0070277	2149	1939.52	60.8516	0.928758
FBtr0302174	2966	2756.52	0.000136647	1.46745e-06
FBtr0302175	2336	2126.52	0	0
FBtr0345509	2972	2762.52	6.20014	0.0664386
FBtr0070278	1115	905.52	0	0
FBtr0344154	1247	1037.52	0	0
FBtr0070279	2210	2000.52	1090.91	16.1425
FBtr0330407	2218	2008.52	36.9805	0.545031
FBtr0333116	2047	1837.52	57.1065	0.919979
FBtr0070283	829	619.52	747.716	35.7278
FBtr0070284	6411	6201.52	12685.2	60.5512
FBtr0343517	6772	6562.52	40.3412	0.181971
FBtr0303587	5100	4890.52	4880.76	29.5431
FBtr0070285	457	250.792	0	0
FBtr0070289	1109	899.52	386.076	12.7053
FBtr0070290	1083	873.52	121761	4126.28
FBtr0339593	1035	825.52	1352.6	48.5027
FBtr0339594	1088	878.52	1167.52	39.3403
FBtr0070293	1466	1256.52	0	0
FBtr0070294	1564	1354.52	1058	23.122
FBtr0070295	1063	853.52	64	2.21968
FBtr0070296	1634	1424.52	1557	32.3552
FBtr0070298	870	660.52	4	0.179266
FBtr0070301	803	593.52	0	0
FBtr0070308	842	632.52	1228.12	57.4767
FBtr0114454	865	655.52	15.8771	0.716986
FBtr0070310	3419	3209.52	2377.11	21.9247
FBtr0339600	3404	3194.52	0	0
FBtr0070311	2543	2333.52	4287.37	54.3881
FBtr0070312	1704	1494.52	2546	50.4291
FBtr0070313	1019	809.52	74.7749	2.73434
FBtr0331384	770	560.52	1470.11	77.6395
FBtr0070314	869	659.52	1310.83	58.8361
FBtr0332579	1076	866.52	226.205	7.72766
FBtr0070315	3459	3249.52	2454	22.3553
FBtr0070316	6065	5855.52	1997.48	10.0981
FBtr0344155	6716	6506.52	889.524	4.047
FBtr0070317	3688	3478.52	3199.69	27.2294
FBtr0332586	3619	3409.52	0.309078	0.00268348
FBtr0070320	1648	1438.52	51.7654	1.06524
FBtr0070318	1791	1581.52	5465.98	102.31
FBtr0070319	1747	1537.52	793.763	15.2825
FBtr0332587	1544	1334.52	0.00019611	4.3501e-06
FBtr0332588	1765	1555.52	185.494	3.53003
FBtr0070321	1105	895.52	1008	33.3204
FBtr0070328	1097	887.52	32	1.06732
FBtr0070330	2070	1860.52	424.714	6.75751
FBtr0344156	2042	1832.52	801.924	12.9542
FBtr0070331	923	713.52	1271	52.7307
FBtr0070334	2436	2226.52	570.331	7.58272
FBtr0070335	2466	2256.52	132.332	1.736
FBtr0070336	2371	2161.52	14.4024	0.197242
FBtr0070337	2097	1887.52	3839.93	60.2222
FBtr0300254	2317	2107.52	188.663	2.64997
FBtr0300255	2521	2311.52	144.701	1.85309
FBtr0302435	2356	2146.52	0	0
FBtr0070338	920	710.52	140	5.83279
FBtr0070339	2664	2454.52	3656	44.0924
FBtr0070340	5230	5020.52	44	0.259435
FBtr0070341	2941	2731.52	3.11269	0.0337331
FBtr0303043	3782	3572.52	217.755	1.80434
FBtr0303044	2939	2729.52	1.083	0.0117453
FBtr0303045	3780	3570.52	99.582	0.825608
FBtr0310288	2937	2727.52	18.4676	0.200432
FBtr0310289	3014	2804.52	0	0
FBtr0070342	583	374.294	47.7359	3.77534
FBtr0310443	897	687.52	59.2641	2.55171
FBtr0070345	4868	4658.52	190.373	1.20971
FBtr0070343	3511	3301.52	0	0
FBtr0070344	3511	3301.52	5487.79	49.2048
FBtr0303048	3306	3096.52	774.088	7.40016
FBtr0310657	3877	3667.52	14.3388	0.115735
FBtr0310658	3369	3159.52	164.897	1.54495
FBtr0310659	3351	3141.52	0	0
FBtr0333801	3516	3306.52	35.0529	0.313817
FBtr0333802	3366	3156.52	0	0
FBtr0070346	2515	2305.52	3120.32	40.064
FBtr0333803	3038	2828.52	140.701	1.47252
FBtr0070347	1203	993.52	2073	61.7657
FBtr0070349	2341	2131.52	780	10.8325
FBtr0070350	2297	2087.52	1827.16	25.9101
FBtr0070351	2447	2237.52	1103.84	14.6038
FBtr0070352	4251	4041.52	35.9535	0.263343
FBtr0070353	3221	3011.52	1188.9	11.6865
FBtr0070354	3670	3460.52	211.388	1.80827
FBtr0332580	3883	3673.52	126.648	1.02056
FBtr0305583	3935	3725.52	982.11	7.80365
FBtr0070355	937	727.52	11	0.447582
FBtr0070362	8251	8041.52	2889.26	10.6359
FBtr0070363	8314	8104.52	3.75071e-06	1.36997e-08
FBtr0070364	501	293.297	603.228	60.8833
FBtr0331385	598	389.18	20.7722	1.58
FBtr0070365	508	300.208	982.325	96.863
FBtr0345510	920	710.52	122.303	5.09547
FBtr0070366	1100	890.52	2803.54	93.1939
FBtr0339601	1097	887.52	426.459	14.2241
FBtr0070367	2158	1948.52	255.989	3.88902
FBtr0070368	1972	1762.52	1125.9	18.9099
FBtr0070369	3451	3241.52	7519.12	68.6661
FBtr0070370	3385	3175.52	2086.86	19.4537
FBtr0339494	3511	3301.52	262.025	2.34938
FBtr0070371	2170	1960.52	2221	33.5353
FBtr0301926	2167	1957.52	3123	47.2269
FBtr0070372	720	510.571	629.634	36.5053
FBtr0333511	802	592.52	325.366	16.2552
FBtr0309970	849	639.52	1	0.0462882
FBtr0070375	1240	1030.52	434.389	12.4781
FBtr0070376	2970	2760.52	1442.39	15.4673
FBtr0070377	2860	2650.52	756.285	8.44654
FBtr0333754	3825	3615.52	101.488	0.83094
FBtr0333755	2191	1981.52	6.83852	0.102162
FBtr0070378	4560	4350.52	3946.57	26.8536
FBtr0070379	7664	7454.52	156.443	0.621241
FBtr0070380	4106	3896.52	919.312	6.9841
FBtr0333260	7119	6909.52	2.67524	0.0114615
FBtr0070381	1862	1652.52	528.8	9.4726
FBtr0070382	1966	1756.52	64.5085	1.08715
FBtr0070383	1987	1777.52	18.6914	0.31128
FBtr0070384	1895	1685.52	103.953	1.82569
FBtr0331410	1668	1458.52	6084.05	123.482
FBtr0070385	1948	1738.52	0	0
FBtr0310076	1783	1573.52	34.7235	0.653245
FBtr0310500	1786	1576.52	58.8723	1.10544
FBtr0310501	1672	1462.52	825.404	16.7066
FBtr0070386	512	304.117	1562.43	152.084
FBtr0343049	807	597.52	87.5702	4.33839
FBtr0070387	1582	1372.52	42.66	0.920082
FBtr0345609	2467	2257.52	117.34	1.53865
FBtr0070388	1822	1612.52	245	4.49765
FBtr0070389	1638	1428.52	1131.45	23.4463
FBtr0070390	372	172.315	976.382	167.734
FBtr0345607	534	325.68	10.6178	0.965091
FBtr0290085	561	352.477	6.07133	0.509891
FBtr0342764	680	470.672	15.9287	1.00181
FBtr0070392	891	681.52	1806	78.4447
FBtr0345608	1100	890.52	0	0
FBtr0070393	2955	2745.52	2757	29.726
FBtr0342765	2738	2528.52	0	0
FBtr0332380	893	683.52	1	0.0433085
FBtr0342766	12119	11909.5	0.575337	0.00143005
FBtr0344153	12023	11813.5	3542.39	8.8765
FBtr0332381	12107	11897.5	218.565	0.543812
FBtr0070396	3052	2842.52	3339	34.7726
FBtr0070397	1267	1057.52	6	0.167953
FBtr0070398	1921	1711.52	4695.41	81.2113
FBtr0070399	1643	1433.52	23	0.474951
FBtr0070401	3247	3037.52	2740.62	26.7088
FBtr0344007	4247	4037.52	40.3752	0.296022
FBtr0070402	4269	4059.52	2168.72	15.8144
FBtr0070403	5069	4859.52	383.779	2.33783
FBtr0070404	4599	4389.52	81.8159	0.551753
FBtr0307284	4955	4745.52	820.313	5.11705
FBtr0307285	4207	3997.52	1000.3	7.40736
FBtr0343597	4653	4443.52	46.0729	0.306933
FBtr0070405	653	443.765	1236.32	82.4713
FBtr0333730	597	388.18	246.678	18.8114
FBtr0070406	1908	1698.52	713.665	12.4379
FBtr0303997	634	424.939	0	0
FBtr0303998	941	731.52	10.3352	0.418231
FBtr0333731	702	492.672	0	0
FBtr0070407	952	742.52	17.1369	0.683201
FBtr0308937	1385	1175.52	29.8631	0.75202
FBtr0070408	2079	1869.52	2084.91	33.0128
FBtr0332962	5515	5305.52	1433.09	7.99592
FBtr0070411	3175	2965.52	12204.8	121.83
FBtr0300792	3387	3177.52	3874.17	36.0923
FBtr0070412	2656	2446.52	4939.21	59.7631
FBtr0346648	2928	2718.52	807.752	8.79569
FBtr0300793	2717	2507.52	266.842	3.15017
FBtr0345315	2606	2396.52	2193.78	27.0979
FBtr0070414	2163	1953.52	1531	23.1997
FBtr0345316	1791	1581.52	0	0
FBtr0070415	3979	3769.52	1.18347	0.00929382
FBtr0340208	3982	3772.52	0.450168	0.00353238
FBtr0474141	3979	3769.52	1.18347	0.00929382
FBtr0474238	3979	3769.52	1.18347	0.00929382
FBtr0070417	1247	1037.52	84	2.39666
FBtr0342768	1113	903.52	0	0
FBtr0070418	2332	2122.52	2396	33.4164
FBtr0070419	3927	3717.52	189.23	1.50682
FBtr0342769	3741	3531.52	2472.24	20.723
FBtr0070420	3766	3556.52	3706.36	30.8494
FBtr0342770	3744	3534.52	0	0
FBtr0342771	3838	3628.52	172.64	1.40843
FBtr0070423	1681	1471.52	46	0.925371
FBtr0070424	1109	899.52	19.2043	0.631991
FBtr0331383	1766	1556.52	384.796	7.31813
FBtr0070425	1791	1581.52	4301.55	80.5146
FBtr0070426	1685	1475.52	34	0.682116
FBtr0310077	1694	1484.52	0	0
FBtr0070427	1644	1434.52	12	0.247628
FBtr0070428	1685	1475.52	0	0
FBtr0070429	6768	6558.52	2847.45	12.8521
FBtr0070430	5067	4857.52	3929.08	23.9442
FBtr0344159	6939	6729.52	275.477	1.21179
FBtr0070431	748	538.52	1497	82.2895
FBtr0070432	5940	5730.52	163.624	0.845237
FBtr0301515	5724	5514.52	230.707	1.23845
FBtr0343589	5695	5485.52	35.4037	0.191054
FBtr0345598	6048	5838.52	24.3058	0.123234
FBtr0070433	5821	5611.52	1136.41	5.99485
FBtr0112843	6020	5810.52	262.551	1.33759
FBtr0070434	1936	1726.52	3463.61	59.3857
FBtr0070437	958	748.52	0	0
FBtr0302447	990	780.52	3	0.113779
FBtr0302448	938	728.52	0	0
FBtr0302449	934	724.52	0	0
FBtr0070438	1634	1424.52	1605.12	33.3552
FBtr0308566	1973	1763.52	2647.88	44.447
FBtr0070439	3595	3385.52	3503.23	30.6315
FBtr0070440	3303	3093.52	918.238	8.78672
FBtr0340091	2946	2736.52	9.52745	0.103063
FBtr0070442	2045	1835.52	1277.99	20.6107
FBtr0340092	2427	2217.52	10.0129	0.133665
FBtr0300708	2334	2124.52	0	0
FBtr0070445	1280	1070.52	161.002	4.45207
FBtr0307159	1798	1588.52	275.998	5.14324
FBtr0070446	1027	817.52	9757	353.299
FBtr0070447	1762	1552.52	1425.99	27.1896
FBtr0070448	4527	4317.52	918.831	6.29979
FBtr0340093	4090	3880.52	3744.17	28.5621
FBtr0300707	1524	1314.52	148.046	3.3339
FBtr0308567	1389	1179.52	454.954	11.4179
FBtr0339401	1138	928.52	14.0365	0.447499
FBtr0345706	1294	1084.52	0	0
FBtr0070457	4223	4013.52	2028.53	14.9616
FBtr0070458	2721	2511.52	108.164	1.27488
FBtr0303886	4316	4106.52	32.0162	0.230791
FBtr0303887	4509	4299.52	240.896	1.65857
FBtr0334883	4544	4334.52	282.399	1.92862
FBtr0070459	663	453.765	1886.13	123.045
FBtr0308831	1596	1386.52	26.8676	0.573623
FBtr0070460	1780	1570.52	6	0.113092
FBtr0070461	931	721.52	1	0.0410276
FBtr0070462	1537	1327.52	0	0
FBtr0070471	4805	4595.52	255.562	1.64621
FBtr0070472	3021	2811.52	47.2975	0.49799
FBtr0070473	3091	2881.52	0	0
FBtr0070474	3218	3008.52	150.621	1.48203
FBtr0070475	3174	2964.52	922.166	9.20829
FBtr0070476	2745	2535.52	0	0
FBtr0070466	2847	2637.52	287.306	3.22458
FBtr0070467	2929	2719.52	0.000136773	1.48878e-06
FBtr0070468	3055	2845.52	2983.97	31.0425
FBtr0070469	4244	4034.52	1180.47	8.6614
FBtr0070470	3110	2900.52	0	0
FBtr0112828	2903	2693.52	0	0
FBtr0301966	3182	2972.52	13.8939	0.138364
FBtr0302185	2166	1956.52	5.4792	0.0829006
FBtr0331751	4750	4540.52	27.0823	0.176565
FBtr0331752	4499	4289.52	111.831	0.771753
FBtr0331753	5004	4794.52	75.7046	0.467414
FBtr0481696	2967	2757.52	6.61613	0.0710247
FBtr0481697	3347	3137.52	0	0
FBtr0070477	4527	4317.52	180.312	1.23628
FBtr0332311	4441	4231.52	214.688	1.50188
FBtr0070478	1645	1435.52	452.008	9.32097
FBtr0345709	1765	1555.52	349.992	6.6605
FBtr0070479	1357	1147.52	2039	52.5995
FBtr0070480	2283	2073.52	7	0.0999342
FBtr0070481	3075	2865.52	186.503	1.92667
FBtr0070482	3152	2942.52	463.371	4.66159
FBtr0310649	3066	2856.52	3040.13	31.5049
FBtr0070484	3502	3292.52	269	2.41851
FBtr0070485	2235	2025.52	9912	144.86
FBtr0070487	2002	1792.52	1216	20.0814
FBtr0070488	1804	1594.52	819.3	15.2103
FBtr0070489	966	756.52	0	0
FBtr0070490	2352	2142.52	505	6.97736
FBtr0070491	1845	1635.52	1381.71	25.0084
FBtr0070492	1866	1656.52	214.49	3.83296
FBtr0070493	1829	1619.52	694.362	12.6918
FBtr0309881	2070	1860.52	8.45028	0.13445
FBtr0345318	1592	1382.52	500.986	10.727
FBtr0070494	1667	1457.52	29.949	0.608265
FBtr0332496	1083	873.52	66.051	2.23836
FBtr0070495	3837	3627.52	4117.82	33.6033
FBtr0070496	3780	3570.52	222.881	1.84785
FBtr0070498	2425	2215.52	2317	30.9581
FBtr0070499	1952	1742.52	1725	29.3046
FBtr0273279	1181	971.52	21	0.63987
FBtr0070501	2013	1803.52	1412.04	23.1766
FBtr0273276	2110	1900.52	85.5664	1.33277
FBtr0345710	2120	1910.52	321.396	4.97981
FBtr0070502	3029	2819.52	2921	30.6677
FBtr0345716	3360	3150.52	0	0
FBtr0070504	1013	803.52	6	0.221044
FBtr0070505	946	736.52	1	0.040192
FBtr0070506	1428	1218.52	0	0
FBtr0070507	10150	9940.52	1217.21	3.62476
FBtr0304659	9611	9401.52	2139.08	6.73523
FBtr0070508	931	721.52	47.0557	1.93058
FBtr0343600	747	537.52	1642.94	90.48
FBtr0070517	2841	2631.52	258.445	2.90728
FBtr0070518	2386	2176.52	306.471	4.16822
FBtr0070519	11128	10918.5	298.942	0.810489
FBtr0070520	2604	2394.52	769.919	9.51811
FBtr0070521	2435	2225.52	7.47761	0.0994617
FBtr0070522	2167	1957.52	102.284	1.54678
FBtr0070509	4093	3883.52	102.948	0.784723
FBtr0070511	3834	3624.52	0	0
FBtr0070512	3792	3582.52	0	0
FBtr0070513	3831	3621.52	0	0
FBtr0070515	3828	3618.52	26.549	0.217191
FBtr0333312	10159	9949.52	5.01274	0.0149141
FBtr0333313	8328	8118.52	1158.62	4.22462
FBtr0333314	7521	7311.52	162.73	0.658846
FBtr0333315	9576	9366.52	0.0199365	6.3008e-05
FBtr0333316	8691	8481.52	51.1319	0.178461
FBtr0333317	9456	9246.52	6.45257	0.0206576
FBtr0070523	523	314.776	0	0
FBtr0346736	952	742.52	3	0.119602
FBtr0070526	1758	1548.52	0	0
FBtr0331606	1665	1455.52	0	0
FBtr0070527	2416	2206.52	0	0
FBtr0070528	2653	2443.52	216.312	2.62053
FBtr0070529	2348	2138.52	29.6892	0.410969
FBtr0070530	1509	1299.52	0.999772	0.0227742
FBtr0310466	1518	1308.52	0.000228067	5.1595e-06
FBtr0070531	1155	945.52	0	0
FBtr0070532	835	625.52	0	0
FBtr0332305	815	605.52	0	0
FBtr0070534	1392	1182.52	0	0
FBtr0344078	5934	5724.52	0	0
FBtr0332302	1824	1614.52	0	0
FBtr0332303	1603	1393.52	0	0
FBtr0332304	1643	1433.52	0	0
FBtr0070536	1659	1449.52	4	0.0816884
FBtr0070537	690	480.672	0	0
FBtr0070538	267	88.0697	0	0
FBtr0070539	594	385.18	0	0
FBtr0070540	546	337.547	0	0
FBtr0070541	557	348.547	0	0
FBtr0070542	963	753.52	3103	121.902
FBtr0070543	630	420.981	721.697	50.7477
FBtr0345708	816	606.52	52.3034	2.55276
FBtr0070546	1084	874.52	0	0
FBtr0113325	860	650.52	1	0.0455055
FBtr0070550	2687	2477.52	2	0.0238967
FBtr0070551	840	630.52	0	0
FBtr0070552	1047	837.52	0	0
FBtr0070553	1570	1360.52	0	0
FBtr0070554	850	640.52	0	0
FBtr0070555	1048	838.52	0	0
FBtr0070556	1187	977.52	0	0
FBtr0070557	487	279.757	0	0
