target_id	length	eff_length	est_counts	tpm
FBtr0342963	1675	1463.46	10.527	0.242276
FBtr0070107	1630	1418.46	50.0124	1.18754
FBtr0070108	1731	1519.46	1165.48	25.8347
FBtr0340207	1751	1539.46	25.5041	0.557993
FBtr0070109	5422	5210.46	0	0
FBtr0307291	6331	6119.46	20.8955	0.115007
FBtr0307292	5251	5039.46	0	0
FBtr0307293	5425	5213.46	15.7683	0.10187
FBtr0307294	6324	6112.46	0	0
FBtr0307295	5425	5213.46	65.3362	0.422099
FBtr0070115	1175	963.456	1545	54.011
FBtr0070116	2256	2044.46	1608.25	26.4949
FBtr0070117	2199	1987.46	0	0
FBtr0070118	2197	1985.46	233.75	3.96531
FBtr0070119	3680	3468.46	3348	32.5113
FBtr0070120	4901	4689.46	2112.76	15.1745
FBtr0340081	4889	4677.46	113.305	0.815877
FBtr0340082	4657	4445.46	516.932	3.91654
FBtr0070121	1550	1338.46	1385	34.8523
FBtr0308651	1229	1017.46	145.009	4.80027
FBtr0070122	696	484.456	4150.92	288.587
FBtr0343564	1145	933.456	357.069	12.8838
FBtr0070134	1236	1024.46	112	3.68223
FBtr0343759	1362	1150.46	0	0
FBtr0070135	2124	1912.46	710.943	12.5207
FBtr0070136	2103	1891.46	529.836	9.43475
FBtr0070137	2193	1981.46	165.221	2.80845
FBtr0070138	2249	2037.46	202.929	3.35461
FBtr0112928	2304	2092.46	0	0
FBtr0345511	3250	3038.46	6.07084	0.0672948
FBtr0479789	3208	2996.46	2112.28	23.7426
FBtr0479790	3915	3703.46	235.722	2.14377
FBtr0070142	475	266.406	0	0
FBtr0290198	1427	1215.46	3	0.0831319
FBtr0070145	1802	1590.46	5	0.105885
FBtr0070146	3619	3407.46	7146	70.6348
FBtr0070147	1603	1391.46	5	0.121028
FBtr0070148	1100	888.456	59655	2261.5
FBtr0070149	1565	1353.46	17	0.423049
FBtr0070150	1686	1474.46	15.2055	0.347339
FBtr0070151	6137	5925.46	6655.95	37.8333
FBtr0308652	5149	4937.46	1240.05	8.45902
FBtr0070155	568	357.293	39139.2	3689.55
FBtr0070156	555	344.362	3238.81	316.779
FBtr0070157	535	324.832	250.06	25.9282
FBtr0070158	592	380.995	266.759	23.5822
FBtr0345321	493	283.553	9968.2	1184.04
FBtr0070159	387	184.113	3447	630.582
FBtr0070160	499	289.294	532	61.9381
FBtr0070161	4310	4098.46	2325.64	19.1121
FBtr0110791	4398	4186.46	196.754	1.58294
FBtr0339430	4725	4513.46	314.919	2.35004
FBtr0339431	4307	4095.46	358.102	2.94503
FBtr0339432	4391	4179.46	3866.32	31.1576
FBtr0339433	4448	4236.46	256.815	2.04176
FBtr0339434	3741	3529.46	1377.45	13.1448
FBtr0110804	516	306.085	0	0
FBtr0070163	881	669.456	0	0
FBtr0070164	634	422.676	0	0
FBtr0310165	645	433.634	0	0
FBtr0070165	602	390.919	1173	101.064
FBtr0307181	2880	2668.46	19.0233	0.240111
FBtr0345512	3540	3328.46	0	0
FBtr0070167	2100	1888.46	163.359	2.91355
FBtr0070168	1777	1565.46	1078.84	23.2114
FBtr0070169	1896	1684.46	188.269	3.76449
FBtr0307182	1623	1411.46	2127.49	50.7675
FBtr0332589	1656	1444.46	281.043	6.55322
FBtr0070170	2155	1943.46	1896.12	32.8607
FBtr0070171	667	455.456	0	0
FBtr0070172	590	379.072	0	0
FBtr0070173	1412	1200.46	1140	31.9849
FBtr0070179	1107	895.456	181	6.80801
FBtr0070180	489	279.723	0	0
FBtr0070181	4766	4554.46	3.25845	0.0240968
FBtr0113327	4995	4783.46	34.0939	0.24006
FBtr0331339	4766	4554.46	3.25845	0.0240968
FBtr0331340	4325	4113.46	2409.39	19.7281
FBtr0070182	2214	2002.46	5584	93.9222
FBtr0070183	2462	2250.46	38.6846	0.578967
FBtr0070184	462	253.879	1	0.132666
FBtr0070185	2073	1861.46	0	0
FBtr0342734	2540	2328.46	0	0
FBtr0070186	839	627.456	22	1.18093
FBtr0070187	2496	2284.46	12.879	0.189883
FBtr0070188	1515	1303.46	2381.98	61.5498
FBtr0070189	1545	1333.46	2	0.0505169
FBtr0331301	1301	1089.46	9	0.278239
FBtr0070195	987	775.456	0	0
FBtr0310459	500	290.294	0	0
FBtr0336688	1664	1452.46	34.3154	0.795741
FBtr0070197	1199	987.456	738.7	25.1963
FBtr0310611	1698	1486.46	5.95774	0.134994
FBtr0345513	2256	2044.46	19.3421	0.318648
FBtr0070198	783	571.456	0	0
FBtr0342727	1387	1175.46	0	0
FBtr0070199	1430	1218.46	1	0.0276424
FBtr0310612	1564	1352.46	0	0
FBtr0070200	1413	1201.46	3	0.0841006
FBtr0070201	2704	2492.46	42	0.567554
FBtr0345506	2801	2589.46	0	0
FBtr0070202	2579	2367.46	8	0.113814
FBtr0070203	1603	1391.46	7368	178.347
FBtr0070204	819	607.456	29	1.60794
FBtr0070205	1884	1672.46	47.7845	0.962316
FBtr0342728	1744	1532.46	308.216	6.77411
FBtr0070206	1599	1387.46	0	0
FBtr0342729	980	768.456	2	0.0876591
FBtr0070207	6581	6369.46	10467	55.3485
FBtr0070209	2347	2135.46	3856.47	60.8254
FBtr0310619	1989	1777.46	121.528	2.30284
FBtr0070211	1002	790.456	23.904	1.01854
FBtr0303284	910	698.456	8.096	0.390407
FBtr0070212	2460	2248.46	4164	62.3752
FBtr0070213	690	478.456	2	0.140791
FBtr0070215	3055	2843.46	2391.12	28.3231
FBtr0339772	3096	2884.46	64.6283	0.754648
FBtr0339773	2945	2733.46	0.00192715	2.37459e-05
FBtr0339774	3635	3423.46	106.245	1.04527
FBtr0070216	2708	2496.46	4739.5	63.9432
FBtr0070217	2853	2641.46	384.202	4.89893
FBtr0070218	2739	2527.46	26.2953	0.350413
FBtr0070219	3697	3485.46	0	0
FBtr0070222	3438	3226.46	0	0
FBtr0342735	3484	3272.46	17.7464	0.182651
FBtr0342736	3220	3008.46	0	0
FBtr0342737	3585	3373.46	0	0
FBtr0330317	3511	3299.46	31.5179	0.321737
FBtr0330318	3726	3514.46	0	0
FBtr0330319	3254	3042.46	67.4809	0.747037
FBtr0330320	4058	3846.46	21.5085	0.188336
FBtr0479843	3484	3272.46	17.7464	0.182651
FBtr0070225	3784	3572.46	1580.43	14.9003
FBtr0332291	3799	3587.46	31.7412	0.298004
FBtr0332292	3603	3391.46	75.8289	0.753068
FBtr0070230	3382	3170.46	1862	19.7808
FBtr0070231	1713	1501.46	51	1.14405
FBtr0070233	831	619.456	911	49.5329
FBtr0070234	1114	902.456	2460	91.811
FBtr0070235	3623	3411.46	2752.99	27.1801
FBtr0342738	3887	3675.46	1072.01	9.82364
FBtr0332287	3620	3408.46	3.70709e-07	3.6632e-09
FBtr0070236	2319	2107.46	1467	23.4454
FBtr0070237	1374	1162.46	5.75597e-07	1.66774e-08
FBtr0332288	2243	2031.46	0	0
FBtr0070238	4457	4245.46	20.2274	0.160473
FBtr0342730	4397	4185.46	83.7726	0.674132
FBtr0070239	5365	5153.46	3008.56	19.6628
FBtr0070241	4274	4062.46	43.9569	0.364439
FBtr0342731	5323	5111.46	263.839	1.73852
FBtr0310282	5414	5202.46	0	0
FBtr0310283	5157	4945.46	2.53773e-05	1.72833e-07
FBtr0303264	5470	5258.46	90.6461	0.580599
FBtr0302877	404	199.571	0	0
FBtr0070244	7025	6813.46	150	0.741497
FBtr0330391	7025	6813.46	150	0.741497
FBtr0345507	6975	6763.46	8.77537e-08	4.37001e-10
FBtr0070245	2890	2678.46	1637	20.585
FBtr0070250	1487	1275.46	609.006	16.0821
FBtr0345522	3018	2806.46	43.9941	0.527985
FBtr0070251	2159	1947.46	0	0
FBtr0070252	1638	1426.46	2	0.0472234
FBtr0070253	859	647.456	77.5239	4.03284
FBtr0339576	905	693.456	33.3075	1.61774
FBtr0339577	855	643.456	59.885	3.13462
FBtr0300352	799	587.456	0	0
FBtr0345508	1474	1262.46	8.21109	0.219064
FBtr0070254	753	541.456	30.0725	1.87065
FBtr0070257	1082	870.456	0	0
FBtr0070259	2082	1870.46	2335.18	42.0493
FBtr0339589	2672	2460.46	315.335	4.3166
FBtr0070260	3254	3042.46	42.8353	0.474202
FBtr0339591	4686	4474.46	124.219	0.935047
FBtr0339590	2776	2564.46	4368.7	57.3777
FBtr0070269	3161	2949.46	991	11.3166
FBtr0070270	2540	2328.46	1245.62	18.0178
FBtr0333115	3038	2826.46	85.4346	1.01807
FBtr0273400	1470	1258.46	0	0
FBtr0308320	3151	2939.46	6.00101	0.0687612
FBtr0070272	2139	1927.46	0	0
FBtr0070277	2149	1937.46	47.1953	0.820451
FBtr0302174	2966	2754.46	3.08696	0.0377469
FBtr0302175	2336	2124.46	0	0
FBtr0345509	2972	2760.46	0.192606	0.00235003
FBtr0070278	1115	903.456	0	0
FBtr0344154	1247	1035.46	0	0
FBtr0070279	2210	1998.46	902.685	15.2134
FBtr0330407	2218	2006.46	32.891	0.55212
FBtr0333116	2047	1835.46	41.4237	0.760136
FBtr0070283	829	617.456	600.715	32.7679
FBtr0070284	6411	6199.46	9508.72	51.66
FBtr0343517	6772	6560.46	40.6748	0.208822
FBtr0303587	5100	4888.46	3520.89	24.2586
FBtr0070285	457	249.108	2.24508	0.30355
FBtr0070289	1109	897.456	393.723	14.7762
FBtr0070290	1083	871.456	98271.2	3798.1
FBtr0339593	1035	823.456	985.586	40.3125
FBtr0339594	1088	876.456	1171.45	45.0173
FBtr0070293	1466	1254.46	0	0
FBtr0070294	1564	1352.46	764	19.0264
FBtr0070295	1063	851.456	34	1.34494
FBtr0070296	1634	1422.46	1237	29.2898
FBtr0070298	870	658.456	12	0.613819
FBtr0070301	803	591.456	0	0
FBtr0070308	842	630.456	1049.21	56.0526
FBtr0114454	865	653.456	30.7851	1.58675
FBtr0070310	3419	3207.46	2002.26	21.0255
FBtr0339600	3404	3192.46	27.0641	0.285532
FBtr0070311	2543	2331.46	3909.14	56.4729
FBtr0070312	1704	1492.46	2170	48.9716
FBtr0070313	1019	807.456	103.769	4.32849
FBtr0331384	770	558.456	1224.23	73.8346
FBtr0070314	869	657.456	1136.55	58.2246
FBtr0332579	1076	864.456	200.454	7.8101
FBtr0070315	3459	3247.46	2079	21.5624
FBtr0070316	6065	5853.46	1477.69	8.5027
FBtr0344155	6716	6504.46	809.31	4.19073
FBtr0070317	3688	3476.46	2528.5	24.4969
FBtr0332586	3619	3407.46	190.501	1.88301
FBtr0070320	1648	1436.46	26.5098	0.621583
FBtr0070318	1791	1579.46	4383.51	93.476
FBtr0070319	1747	1535.46	1036.37	22.7333
FBtr0332587	1544	1332.46	0.00140448	3.55015e-05
FBtr0332588	1765	1553.46	159.613	3.46063
FBtr0070321	1105	893.456	926	34.9079
FBtr0070328	1097	885.456	24	0.912914
FBtr0070330	2070	1858.46	62.7044	1.1364
FBtr0344156	2042	1830.46	1117.23	20.5574
FBtr0070331	923	711.456	988.049	46.7753
FBtr0070334	2436	2224.46	368.678	5.58225
FBtr0070335	2466	2254.46	114.181	1.70583
FBtr0070336	2371	2159.46	31.9549	0.4984
FBtr0070337	2097	1885.46	3710.22	66.2779
FBtr0300254	2317	2105.46	222.71	3.5627
FBtr0300255	2521	2309.46	104.274	1.52073
FBtr0302435	2356	2144.46	0	0
FBtr0070338	920	708.456	168	7.98697
FBtr0070339	2664	2452.46	2995	41.1321
FBtr0070340	5230	5018.46	35	0.2349
FBtr0070341	2941	2729.46	0	0
FBtr0303043	3782	3570.46	149.68	1.41197
FBtr0303044	2939	2727.46	0	0
FBtr0303045	3780	3568.46	111.469	1.05211
FBtr0310288	2937	2725.46	0	0
FBtr0310289	3014	2802.46	9.85052	0.118388
FBtr0070342	583	372.109	44.8119	4.0561
FBtr0310443	897	685.456	37.1881	1.8273
FBtr0070345	4868	4656.46	125.523	0.90793
FBtr0070343	3511	3299.46	9.09057e-05	9.27971e-07
FBtr0070344	3511	3299.46	5280.94	53.9082
FBtr0303048	3306	3094.46	304.794	3.31748
FBtr0310657	3877	3665.46	0	0
FBtr0310658	3369	3157.46	0.00405879	4.32957e-05
FBtr0310659	3351	3139.46	30.8694	0.331176
FBtr0333801	3516	3304.46	95.4658	0.973047
FBtr0333802	3366	3154.46	0.0042857	4.57597e-05
FBtr0070346	2515	2303.46	2790.13	40.7972
FBtr0333803	3038	2826.46	88.1899	1.0509
FBtr0070347	1203	991.456	1910	64.8852
FBtr0070349	2341	2129.46	547	8.65176
FBtr0070350	2297	2085.46	1678.27	27.1048
FBtr0070351	2447	2235.46	655.734	9.87978
FBtr0070352	4251	4039.46	18.8317	0.157019
FBtr0070353	3221	3009.46	1031.43	11.5435
FBtr0070354	3670	3458.46	239.384	2.33131
FBtr0332580	3883	3671.46	154.75	1.41964
FBtr0305583	3935	3723.46	705.602	6.38262
FBtr0070355	937	725.456	14	0.649984
FBtr0070362	8251	8039.46	2395	10.0338
FBtr0070363	8314	8102.46	2.94933e-06	1.22601e-08
FBtr0070364	501	291.265	558.903	64.63
FBtr0331385	598	386.957	10.0968	0.878832
FBtr0070365	508	298.176	906.4	102.384
FBtr0345510	920	708.456	77.4575	3.68245
FBtr0070366	1100	888.456	2659.09	100.805
FBtr0339601	1097	885.456	454.913	17.304
FBtr0070367	2158	1946.46	198.861	3.44105
FBtr0070368	1972	1760.46	980.812	18.7649
FBtr0070369	3451	3239.46	7902.95	82.1681
FBtr0070370	3385	3173.46	1261.63	13.3901
FBtr0339494	3511	3299.46	340.42	3.47503
FBtr0070371	2170	1958.46	1671.27	28.742
FBtr0301926	2167	1955.46	2845.73	49.0153
FBtr0070372	720	508.456	644.187	42.6721
FBtr0333511	802	590.456	136.813	7.80415
FBtr0309970	849	637.456	0	0
FBtr0070375	1240	1028.46	414.965	13.5898
FBtr0070376	2970	2758.46	1062.38	12.9718
FBtr0070377	2860	2648.46	911.448	11.5911
FBtr0333754	3825	3613.46	59.1677	0.551503
FBtr0333755	2191	1979.46	0	0
FBtr0070378	4560	4348.46	3134.73	24.2801
FBtr0070379	7664	7452.46	135.09	0.610532
FBtr0070380	4106	3894.46	1079.92	9.33968
FBtr0333260	7119	6907.46	19.2597	0.093911
FBtr0070381	1862	1650.46	432.551	8.82713
FBtr0070382	1966	1754.46	33.4354	0.641875
FBtr0070383	1987	1775.46	36.0134	0.683188
FBtr0070384	1895	1683.46	14.8322	0.296749
FBtr0331410	1668	1456.46	4848.29	112.118
FBtr0070385	1948	1736.46	1.5482e-07	3.00295e-09
FBtr0310076	1783	1571.46	11.1741	0.239494
FBtr0310500	1786	1574.46	40.6927	0.870506
FBtr0310501	1672	1460.46	704.133	16.2387
FBtr0070386	512	302.116	1346.41	150.103
FBtr0343049	807	595.456	107.586	6.08542
FBtr0070387	1582	1370.46	26.7041	0.656294
FBtr0345609	2467	2255.46	94.2959	1.40813
FBtr0070388	1822	1610.46	190	3.97366
FBtr0070389	1638	1426.46	999.233	23.5936
FBtr0070390	372	170.568	940.549	185.725
FBtr0345607	534	323.865	8.45064	0.878844
FBtr0290085	561	350.293	29.071	2.79521
FBtr0342764	680	468.456	7.92898	0.570078
FBtr0070392	891	679.456	1599.5	79.2881
FBtr0345608	1100	888.456	8.50197	0.322307
FBtr0070393	2955	2743.46	2017	24.7625
FBtr0342765	2738	2526.46	0	0
FBtr0332380	893	681.456	0	0
FBtr0342766	12119	11907.5	0.000905619	2.56161e-06
FBtr0344153	12023	11811.5	3090.63	8.81311
FBtr0332381	12107	11895.5	0.368157	0.00104241
FBtr0070396	3052	2840.46	2655	31.482
FBtr0070397	1267	1055.46	3	0.0957342
FBtr0070398	1921	1709.46	3711.76	73.132
FBtr0070399	1643	1431.46	15	0.352938
FBtr0070401	3247	3035.46	2472.15	27.4307
FBtr0344007	4247	4035.46	96.8509	0.808345
FBtr0070402	4269	4057.46	2014.9	16.7257
FBtr0070403	5069	4857.46	250.44	1.73653
FBtr0070404	4599	4387.46	164.935	1.26615
FBtr0307284	4955	4743.46	811.437	5.76164
FBtr0307285	4207	3995.46	859.29	7.24368
FBtr0343597	4653	4441.46	0	0
FBtr0070405	653	441.59	1039.93	79.3179
FBtr0333730	597	385.957	193.068	16.8483
FBtr0070406	1908	1696.46	724.047	14.3751
FBtr0303997	634	422.676	0	0
FBtr0303998	941	729.456	16.9525	0.782746
FBtr0333731	702	490.456	0	0
FBtr0070407	952	740.456	19.8698	0.903817
FBtr0308937	1385	1173.46	8.13018	0.233356
FBtr0070408	2079	1867.46	2046.07	36.9025
FBtr0332962	5515	5303.46	1037.93	6.59165
FBtr0070411	3175	2963.46	11442.1	130.044
FBtr0300792	3387	3175.46	3227.93	34.2376
FBtr0070412	2656	2444.46	4180.21	57.5973
FBtr0346648	2928	2716.46	816.834	10.1278
FBtr0300793	2717	2505.46	277.992	3.73707
FBtr0345315	2606	2394.46	1677.2	23.592
FBtr0070414	2163	1951.46	1266	21.8505
FBtr0345316	1791	1579.46	0	0
FBtr0070415	3979	3767.46	0	0
FBtr0340208	3982	3770.46	0	0
FBtr0474141	3979	3767.46	0	0
FBtr0474238	3979	3767.46	0	0
FBtr0070417	1247	1035.46	69	2.24442
FBtr0342768	1113	901.456	0	0
FBtr0070418	2332	2120.46	2201	34.9604
FBtr0070419	3927	3715.46	239.707	2.17297
FBtr0342769	3741	3529.46	1989.29	18.9835
FBtr0070420	3766	3554.46	3194.24	30.2678
FBtr0342770	3744	3532.46	42.0074	0.400529
FBtr0342771	3838	3626.46	42.749	0.397035
FBtr0070423	1681	1469.46	33	0.756385
FBtr0070424	1109	897.456	5.82764	0.218708
FBtr0331383	1766	1554.46	226.172	4.90057
FBtr0070425	1791	1579.46	3634.77	77.5095
FBtr0070426	1685	1473.46	27	0.617181
FBtr0310077	1694	1482.46	0	0
FBtr0070427	1644	1432.46	0	0
FBtr0070428	1685	1473.46	4	0.0914342
FBtr0070429	6768	6556.46	2457.12	12.6224
FBtr0070430	5067	4855.46	3794.48	26.3214
FBtr0344159	6939	6727.46	275.393	1.37876
FBtr0070431	748	536.456	1398.88	87.8277
FBtr0070432	5940	5728.46	76.9917	0.452681
FBtr0301515	5724	5512.46	167.464	1.0232
FBtr0343589	5695	5483.46	0	0
FBtr0345598	6048	5836.46	20.2219	0.116696
FBtr0070433	5821	5609.46	1020.03	6.12459
FBtr0112843	6020	5808.46	200.295	1.16144
FBtr0070434	1936	1724.46	3199.03	62.4817
FBtr0070437	958	746.456	0	0
FBtr0302447	990	778.456	1	0.0432665
FBtr0302448	938	726.456	0	0
FBtr0302449	934	722.456	0	0
FBtr0070438	1634	1422.46	1594.27	37.7493
FBtr0308566	1973	1761.46	1927.73	36.8604
FBtr0070439	3595	3383.46	3003.94	29.9031
FBtr0070440	3303	3091.46	646.611	7.04475
FBtr0340091	2946	2734.46	8.4468	0.104042
FBtr0070442	2045	1833.46	1105	20.2991
FBtr0340092	2427	2215.46	9	0.136825
FBtr0300708	2334	2122.46	0	0
FBtr0070445	1280	1068.46	150.551	4.74585
FBtr0307159	1798	1586.46	217.449	4.61652
FBtr0070446	1027	815.456	8701	359.38
FBtr0070447	1762	1550.46	1231.36	26.7493
FBtr0070448	4527	4315.46	760.389	5.93465
FBtr0340093	4090	3878.46	3802.61	33.0224
FBtr0300707	1524	1312.46	102.112	2.62047
FBtr0308567	1389	1177.46	368.888	10.552
FBtr0339401	1138	926.456	8.00802	0.29113
FBtr0345706	1294	1082.46	0	0
FBtr0070457	4223	4011.46	1509.13	12.671
FBtr0070458	2721	2509.46	91.7191	1.23102
FBtr0303886	4316	4104.46	150.495	1.23496
FBtr0303887	4509	4297.46	250.199	1.96092
FBtr0334883	4544	4332.46	284.454	2.21138
FBtr0070459	663	451.501	1685.18	125.711
FBtr0308831	1596	1384.46	14.8171	0.360471
FBtr0070460	1780	1568.46	6	0.128844
FBtr0070461	931	719.456	4	0.187259
FBtr0070462	1537	1325.46	0	0
FBtr0070471	4805	4593.46	377.374	2.76706
FBtr0070472	3021	2809.46	0.000459234	5.50551e-06
FBtr0070473	3091	2879.46	0	0
FBtr0070474	3218	3006.46	88.3339	0.989597
FBtr0070475	3174	2962.46	964.626	10.9671
FBtr0070476	2745	2533.46	0	0
FBtr0070466	2847	2635.46	75.5781	0.965886
FBtr0070467	2929	2717.46	96.184	1.19214
FBtr0070468	3055	2843.46	2706.26	32.0559
FBtr0070469	4244	4032.46	988.956	8.26025
FBtr0070470	3110	2898.46	0	0
FBtr0112828	2903	2691.46	4.19333	0.0524756
FBtr0301966	3182	2970.46	35.4383	0.401824
FBtr0302185	2166	1954.46	15.5476	0.267931
FBtr0331751	4750	4538.46	52.9801	0.393179
FBtr0331752	4499	4287.46	89.8034	0.70547
FBtr0331753	5004	4792.46	52.7259	0.370554
FBtr0481696	2967	2755.46	0	0
FBtr0481697	3347	3135.46	0	0
FBtr0070477	4527	4315.46	180.403	1.408
FBtr0332311	4441	4229.46	131.597	1.04797
FBtr0070478	1645	1433.46	566.818	13.3182
FBtr0345709	1765	1553.46	194.182	4.21013
FBtr0070479	1357	1145.46	1885	55.4267
FBtr0070480	2283	2071.46	5	0.081298
FBtr0070481	3075	2863.46	563.531	6.62847
FBtr0070482	3152	2940.46	796.534	9.12379
FBtr0310649	3066	2854.46	2043.94	24.1173
FBtr0070484	3502	3290.46	150	1.5354
FBtr0070485	2235	2023.46	9241	153.819
FBtr0070487	2002	1790.46	1295	24.3608
FBtr0070488	1804	1592.46	721.909	15.2686
FBtr0070489	966	754.456	1	0.0446428
FBtr0070490	2352	2140.46	299	4.7049
FBtr0070491	1845	1633.46	1243.57	25.6417
FBtr0070492	1866	1654.46	156.452	3.18502
FBtr0070493	1829	1617.46	644.232	13.4151
FBtr0309881	2070	1858.46	4.20347	0.07618
FBtr0345318	1592	1380.46	278.547	6.79613
FBtr0070494	1667	1455.46	26.0033	0.601749
FBtr0332496	1083	871.456	54.9967	2.12558
FBtr0070495	3837	3625.46	3693.1	34.3095
FBtr0070496	3780	3568.46	87.9896	0.830494
FBtr0070498	2425	2213.46	2209	33.6133
FBtr0070499	1952	1740.46	1422	27.5183
FBtr0273279	1181	969.456	3	0.104227
FBtr0070501	2013	1801.46	945.328	17.6744
FBtr0273276	2110	1898.46	118.099	2.09523
FBtr0345710	2120	1908.46	481.573	8.49896
FBtr0070502	3029	2817.46	2424.95	28.9889
FBtr0345716	3360	3148.46	38.0478	0.407022
FBtr0070504	1013	801.456	5	0.210124
FBtr0070505	946	734.456	2	0.091717
FBtr0070506	1428	1216.46	0	0
FBtr0070507	10150	9938.46	553.161	1.87464
FBtr0304659	9611	9399.46	1859.99	6.66489
FBtr0070508	931	719.456	39.1009	1.83049
FBtr0343600	747	535.456	1486.9	93.5284
FBtr0070517	2841	2629.46	186.83	2.39313
FBtr0070518	2386	2174.46	424.573	6.5764
FBtr0070519	11128	10916.5	192.323	0.593384
FBtr0070520	2604	2392.46	709.89	9.99384
FBtr0070521	2435	2223.46	0	0
FBtr0070522	2167	1955.46	31.4296	0.541349
FBtr0070509	4093	3881.46	95.4846	0.828561
FBtr0070511	3834	3622.46	0	0
FBtr0070512	3792	3580.46	0	0
FBtr0070513	3831	3619.46	0	0
FBtr0070515	3828	3616.46	34.4393	0.320743
FBtr0333312	10159	9947.46	2.36244	0.00799898
FBtr0333313	8328	8116.46	1034.34	4.29222
FBtr0333314	7521	7309.46	22.876	0.10541
FBtr0333315	9576	9364.46	0	0
FBtr0333316	8691	8479.46	11.4546	0.0454985
FBtr0333317	9456	9244.46	0	0
FBtr0070523	523	312.992	0	0
FBtr0346736	952	740.456	0	0
FBtr0070526	1758	1546.46	0	0
FBtr0331606	1665	1453.46	0	0
FBtr0070527	2416	2204.46	0	0
FBtr0070528	2653	2441.46	201.498	2.77976
FBtr0070529	2348	2136.46	36.5234	0.575789
FBtr0070530	1509	1297.46	0	0
FBtr0310466	1518	1306.46	0	0
FBtr0070531	1155	943.456	1	0.0356997
FBtr0070532	835	623.456	0	0
FBtr0332305	815	603.456	0	0
FBtr0070534	1392	1180.46	0	0
FBtr0344078	5934	5722.46	0	0
FBtr0332302	1824	1612.46	0	0
FBtr0332303	1603	1391.46	0	0
FBtr0332304	1643	1431.46	1	0.0235292
FBtr0070536	1659	1447.46	1	0.0232691
FBtr0070537	690	478.456	0	0
FBtr0070538	267	86.9014	0	0
FBtr0070539	594	382.957	0	0
FBtr0070540	546	335.601	0	0
FBtr0070541	557	346.328	0	0
FBtr0070542	963	751.456	3466	155.35
FBtr0070543	630	418.676	515.225	41.448
FBtr0345708	816	604.456	22.7754	1.26907
FBtr0070546	1084	872.456	2	0.0772098
FBtr0113325	860	648.456	0	0
FBtr0070550	2687	2475.46	0	0
FBtr0070551	840	628.456	0	0
FBtr0070552	1047	835.456	0	0
FBtr0070553	1570	1358.46	0	0
FBtr0070554	850	638.456	1	0.0527539
FBtr0070555	1048	836.456	0	0
FBtr0070556	1187	975.456	3	0.103586
FBtr0070557	487	277.779	0	0
FBtr0070558	846	634.456	340.216	18.0609
FBtr0332493	1018	806.456	379.784	15.8614
FBtr0070559	5433	5221.46	0	0
FBtr0070560	3426	3214.46	43.545	0.456265
